english,translate
Aureate Warhammer of Water,Золочёный боевой молот воды
Aureate Warhammer Skin,Облик «Золочёный боевой молот»
Aureate Warhorn of Air,Золочёный боевой рог воздуха
Aureate Warhorn of Energy,Золочёный боевой рог энергии
Aureate Warhorn of Water,Золочёный боевой рог воды
Aureate Warhorn Skin,Облик «Золочёный боевой рог»
Aurelian Herring,Аурелианская сельдь
Aurene Dye Kit,Набор красок «Аурена»
Aurene Logo Cape,Плащ с логотипом Аурены
Aurene Wings Backpack,Облик рюкзака «Крылья Аурены»
Aurene's Argument,Довод Аурены
Aurene's Bite,Укус Аурены
Aurene's Breath,Дыхание Аурены
Aurene's Claw,Коготь Аурены
Aurene's Crystalline Claws Skin,Облик кристаллических когтей Аурены
Aurene's Crystalline Diadem Skin,Облик кристаллической диадемы Аурены
Aurene's Crystalline Pauldrons Skin,Облик кристаллических наплечников Аурены
Aurene's Fang,Клык Аурены
Aurene's Flight,Полёт Аурены
Aurene's Gaze,Взгляд Аурены
Aurene's Insight,Прозрение Аурены
Aurene's Persuasion,Убеждение Аурены
Aurene's Rending,Растерзание Аурены
Aurene's Scale,Чешуя Аурены
Aurene's Tail,Хвост Аурены
Aurene's Voice,Голос Аурены
Aurene's Weight,Тяжесть Аурены
Aurene's Wing,Крыло Аурены
Aurene's Wisdom,Мудрость Аурены
Aureus Dye,Краска «Ауреус»
Auric Axe Shielding,Аурическая обшивка топора
Auric Axe Skin,Облик аурического топора
Auric Back Shielding,Аурическая обшивка наспинника
Auric Backplate,Аурический наспинник
Auric Basin: Commander's Choice Chest,Золотая лощина: сундук выбора командира
Auric Basin: Hero's Choice Chest,Золотая лощина: сундук выбора героя
Auric Crown,Аурическая корона
Auric Dagger Shielding,Аурическая обшивка кинжала
Auric Dagger Skin,Облик аурического кинжала
Auric Dye,Краска «Аурическая»
Auric Energy Crystal,Кристалл аурической энергии
Auric Focus Shielding,Аурическая обшивка фокуса
Auric Focus Skin,Облик аурического фокуса
Auric Greatsword Shielding,Аурическая обшивка двуручного меча
Auric Greatsword Skin,Облик аурического двуручного меча
Auric Hammer Shielding,Аурическая обшивка молота
Auric Hammer Skin,Облик аурического молота
Auric Ingot,Аурический слиток
Auric Lodestone,Аурический магнетит
Auric Longbow Shielding,Аурическая обшивка длинного лука
Auric Longbow Skin,Облик аурического длинного лука
Auric Mace Shielding,Аурическая обшивка булавы
Auric Mace Skin,Облик аурической булавы
Auric Pistol Shielding,Аурическая обшивка пистолета
Auric Pistol Skin,Облик аурического пистолета
Auric Priory Buckle,Аурическая пряжка Приората
Auric Rifle Shielding,Аурическая обшивка винтовки
Auric Rifle Skin,Облик аурической винтовки
Auric Scepter Shielding,Аурическая обшивка скипетра
Auric Scepter Skin,Облик аурического скипетра
Auric Shield Shielding,Аурическая обшивка щита
Auric Shield Skin,Облик аурического щита
Auric Short Bow Shielding,Аурическая обшивка короткого лука
Auric Short Bow Skin,Облик аурического короткого лука
Auric Sliver,Аурический обломок
Auric Staff Shielding,Аурическая обшивка посоха
Auric Staff Skin,Облик аурического посоха
Auric Sword Shielding,Аурическая обшивка меча
Auric Sword Skin,Облик аурического меча
Auric Torch Shielding,Аурическая обшивка факела
Auric Torch Skin,Облик аурического факела
Auric Viewer,Аурический видоискатель
Auric Vigil Buckle,Аурическая пряжка Дозора
Auric Warhorn Shielding,Аурическая обшивка боевого рога
Auric Warhorn Skin,Облик аурического боевого рога
Auric Weapon Cache,Тайник с аурическим оружием
Auric Weapon Crate,Ящик с аурическим оружием
Auric Whispers Buckle,Аурическая пряжка Ордена Шепчущих
Aurillium Capsule,Капсула ауриллия
Aurillium Essence,Эссенция ауриллия
Aurillium Idol,Идол ауриллия
Aurillium Node,Залежь ауриллия
Aurora Garb,Одеяние Авроры
Aurora Gloves,Перчатки Авроры
Aurora Helm,Шлем Авроры
Aurora Leggings,Поножи Авроры
Aurora Mantle,Накидка Авроры
Aurora Shoes,Туфли Авроры
Aurous Wand Scepter Skin,Облик скипетра «Золотой жезл»
Auspicious Hat,Шляпа «Благодатная»
Auspicious Pixiu Skyscale Skin,Облик скайскейла «Благодатный писюй»
Auspicious Vision Backpack and Glider Voucher,Ваучер на рюкзак и планер «Благодатное видение»
Auspicious Vision Outfit Voucher,Ваучер на наряд «Благодатное видение»
Auspicious Vision Weapon Voucher,Ваучер на оружие «Благодатное видение»
Austral Mantle Skin,Облик накидки «Австрал»
Auto Turrets Improvement,Улучшение автоматических турелей
Autographed Flyer,Листовка с автографом
Automatic Fire Extinguisher,Автоматический огнетушитель
Automatic turrets are deployed above the objective's gates.,Над воротами объекта разворачиваются автоматические турели.
Automatically applies credit to the Death to the Corrupted achievement.,Автоматически засчитывает прогресс достижения «Смерть порченым».
Automatically applies credit to the Death to the Dominion achievement.,Автоматически засчитывает прогресс достижения «Death to the Dominion».
Automatically applies credit to the Glory to the Ash Legion achievement.,Автоматически засчитывает прогресс достижения «Слава Пепельному легиону».
Automatically applies credit to the Glory to the Blood Legion achievement.,Автоматически засчитывает прогресс достижения «Слава Кровавому легиону».
Automatically applies credit to the Glory to the Flame Legion achievement.,Автоматически засчитывает прогресс достижения «Glory to the Flame Legion».
Automatically applies credit to the Glory to the Iron Legion achievement.,Автоматически засчитывает прогресс достижения «Glory to the Iron Legion».
"Automatically applies credit toward one of the Glory to a Legion achievements based on which you've chosen.
Speak with a quaestor in the Drizzlewood Coast to change your legion preference.","Автоматически засчитывает прогресс одного из достижений «Слава легиону» — того, который вы выбрали.
Чтобы сменить предпочитаемый легион, поговорите с квестором на Побережье Мороси."
