english,translate
Branded Residue,Клеймёный осадок
Branded Residue Research,Исследование клеймёного осадка
Branded Rifle Skin,Облик клеймёного ружья
Branded Riftstone,Клеймёный камень разлома
Branded Scepter Skin,Облик клеймёного скипетра
Branded Shard,Клеймёный осколок
Branded Shield Skin,Облик клеймёного щита
Branded Short Bow Skin,Облик клеймёного короткого лука
Branded Skimmer Skin,Облик клеймёного скиммера
Branded Skyscale Skin,Облик клеймёного скайскейла
Branded Spire,Клеймёный шпиль
Branded Springer Skin,Облик клеймёного спрингера
Branded Staff Skin,Облик клеймёного посоха
Branded Strongbox,Клеймёный сейф
Branded Sword Skin,Облик клеймёного меча
Branded Torch Skin,Облик клеймёного факела
Branded Warclaw Skin,Облик клеймёного боевого когтя
Branded Warhorn Skin,Облик клеймёного боевого рога
Branded Weapon Box,Сундук клеймёного оружия
Branded Weapon Select Box,Коробка выбора клеймёного оружия
Branded Wing Backpack,Рюкзак «Клеймёные крылья»
Branded Wing Backpack and Glider Combo,Комплект рюкзака и планера «Клеймёные крылья»
Brandspark Amulet,Амулет искры Клейма
Brandspark Earring,Серьга искры Клейма
Brandspark Jewel,Самоцвет искры Клейма
Brandspark Ring,Кольцо искры Клейма
Brandstone Multitool,Мультиинструмент из камня Клейма
Brandstone Node,Залежь камня Клейма
Brandstorm Dye,Краска «Буря Клейма»
Brandywine Dye,Краска «Брендивайн»
Brannen outside of Caer Brier would probably want these.,Браннену под Кэр-Брайером они наверняка пригодятся.
Brass Airfoil,Латунное крыло
Brass Dye,Краска «Латунь»
Brassclaw Mantle,Накидка Латунного Когтя
Brassclaw Pauldrons,Наплечники Латунного Когтя
Brassclaw Pistol,Пистолет Латунного Когтя
Brassclaw Shoulderpads,Оплечья Латунного Когтя
Brasswork Homestead Package,Набор усадьбы «Латунная работа»
Brawler's Silk Jacket Skin,Облик шёлковой куртки драчуна
Brawn of Koda,Мощь Коды
Brazier of the Broken Voice,Жаровня Разбитого Голоса
Brazier of the Scion,Жаровня Отпрыска
Brazier of the Sunless,Жаровня Бессолнечного
Breachmaker Drive Loop,Приводной контур «Прорывателя»
Breachmaker Micro Mk5,Микро-«Прорыватель» Mk5
Breath of Flame,Дыхание пламени
Breath of Kralkatorrik,Дыхание Кралькаторрика
Breech Loaders,Казнозарядные ружья
Breekeelee Friendship Bracelet,Браслет дружбы Брикили
Breeze Dye,Краска «Бриз»
Breeze Rider Essence,Эссенция наездника ветра
Breeze Rider Tentacle,Щупальце наездника ветра
Breezeborne Pyxis,Ветроносный пиксид
Breezy Backplate,Продувной наспинник
Breezy Swim Bottoms Skin,Облик плавок «Ветерок»
Breezy Swim Pack,Набор для плавания «Ветерок»
Breezy Swim Top Skin,Облик купального топа «Ветерок»
Brewery Chair,Стул пивоварни
Brewmaster's Backpack Kit,Набор рюкзака пивовара
Brewmaster's Backpack Skin,Облик рюкзака пивовара
Bria's Menace,Угроза Брии
Briar Cloth Leggings,Тканевые поножи из терновника
Briar Leather Leggings,Кожаные поножи из терновника
Briar Mace,Терновая булава
Briar Metal Leggings,Латные поножи из терновника
Briar Sword,Терновый меч
Briar Ward,Терновый заслон
Briarthorn Dagger,Кинжал из терновника
Brick Dye,Краска «Кирпич»
Brick of Clay,Брусок глины
Bright Inquisitor Axe Skin,Облик топора «Яркий инквизитор»
Bright Inquisitor Dagger Skin,Облик кинжала «Яркий инквизитор»
Bright Inquisitor Focus Skin,Облик фокуса «Яркий инквизитор»
Bright Inquisitor Greatsword Skin,Облик двуручного меча «Яркий инквизитор»
Bright Inquisitor Hammer Skin,Облик молота «Яркий инквизитор»
Bright Inquisitor Longbow Skin,Облик длинного лука «Яркий инквизитор»
Bright Inquisitor Mace Skin,Облик булавы «Яркий инквизитор»
Bright Inquisitor Pistol Skin,Облик пистолета «Яркий инквизитор»
Bright Inquisitor Rifle Skin,Облик ружья «Яркий инквизитор»
Bright Inquisitor Scepter Skin,Облик скипетра «Яркий инквизитор»
Bright Inquisitor Shield Skin,Облик щита «Яркий инквизитор»
Bright Inquisitor Short Bow Skin,Облик короткого лука «Яркий инквизитор»
Bright Inquisitor Staff Skin,Облик посоха «Яркий инквизитор»
Bright Inquisitor Sword Skin,Облик меча «Яркий инквизитор»
Bright Inquisitor Torch Skin,Облик факела «Яркий инквизитор»
Bright Inquisitor Warhorn Skin,Облик боевого рога «Яркий инквизитор»
Bright Inquisitor Weapon Box,Сундук с оружием «Яркий инквизитор»
Bright Shore has an unusual craving.,У Светлого Берега необычная прихоть.
Brightcarved Breastplate,Светлорезной нагрудник
Brightgrown Longbow,Светлорослый длинный лук
Brightheart Orchid,Орхидея светлого сердца
Brightwater Supply Crate,Ящик припасов Светловодья
Brikk's Hammer,Молот Брикка
Brilliant Azurite Jewel,Блестящий азуритовый самоцвет
Brilliant Beryl Jewel,Блестящий берилловый самоцвет
Brilliant Chrysocola Jewel,Блестящий хризоколловый самоцвет
Brilliant Coral Jewel,Блестящий коралловый самоцвет
Brilliant Djinn Doubloon,Блестящий дублон джинна
Brilliant Emerald Jewel,Блестящий изумрудный самоцвет
Brilliant Opal Jewel,Блестящий опаловый самоцвет
Brilliant Passion Flower,Блестящий цветок страсти
Brilliant Ruby Jewel,Блестящий рубиновый самоцвет
Brilliant Sapphire Jewel,Блестящий сапфировый самоцвет
Brilliant Snowflake,Блестящая снежинка
Bring a comical end to your opponents with this cute llama finishing move in PvP or WvW. This is a permanent account unlock.,Устройте противникам комичный конец этим милым добивающим приёмом с ламой в PvP или МпМ. Открывается для учётной записи навсегда.
Bring a mystical end to your opponents with this finishing move in PvP or WvW. This is a permanent account unlock.,Устройте противникам мистический конец этим добивающим приёмом в PvP или МпМ. Открывается для учётной записи навсегда.
"Bring a Volcanic Runestone, a Glacial Runestone, a Charged Runestone, and an Earthen Runestone to Kodama in Draconis Mons.","Принесите вулканический, ледниковый, заряженный и земляной рунные камни Кодаме в Драконис-Монс."
"Bring the Aestus Runestone, Ignis Runestone, and Desecrator Runestone to Kodama in Draconis Mons.","Принесите рунные камни Эстус, Игнис и Осквернителя Кодаме в Драконис-Монс."
Bring the Jotun Star to the Ancient Runestone near Heimdahl's Last Stand in Dredgehaunt Cliffs.,Принесите Звезду джотунов к древнему рунному камню у Последнего рубежа Хеймдаля в Скалах Дреджей.
Bring these to an apprentice hunter.,Отнесите это ученику охотника.
"Bring these to Deputy Hamad in the Salt Flats to help the Cavaliers collect water from their extractors.
Event Item","Отнесите это помощнику шерифа Хамаду на Солончаки, чтобы кавалеристы собрали воду со своих экстракторов.
Предмет события"
"Bring these to Drojkor at Sand Jackal Run to help the djinn in their efforts.
<c=@Flavor>These runes crackle with warmth in your hand.</c>
Renown Item","Отнесите это Дрожкору на Пробег Песчаного Шакала, чтобы помочь джиннам.
<c=@Flavor>Эти руны потрескивают и греют руку.</c>
Предмет сердца почёта"
"Bring these to Harbormaster Yousra by the Amnoon docks to help stop the pollution of the harbor.
Event Item","Отнесите это начальнице порта Юсре к докам Амнуна, чтобы остановить загрязнение гавани.
Предмет события"
"Bring these to Nasim along the coast north of Amnoon to help gather fish.
Event Item","Отнесите это Насиму на побережье к северу от Амнуна, чтобы помочь с ловлей рыбы.
Предмет события"
Bring these to the Corsair archivist.,Отнесите это архивариусу корсаров.
"Bring things to Mehsheh at Zephyr's Trace to help out the villagers.
Event Item","Отнесите это Мехше на Тропу Зефира, чтобы помочь жителям деревни.
Предмет события"
Bring this item to the Guild Decoration Trader in your guild hall to gain a decoration.,"Принесите этот предмет торговцу гильдейскими украшениями в своём гильдейском зале, чтобы получить украшение."
Bring this item to the guild decoration trader in your guild hall to gain a decoration.,"Принесите этот предмет торговцу гильдейскими украшениями в своём гильдейском зале, чтобы получить украшение."
Bring this to Rhoban.,Отнесите это Робану.
Bring this to Yasna in the Astralarium.,Отнесите это Ясне в Астралариум.
Bring this token to your guild hall to unlock a special upgrade.,"Принесите этот жетон в свой гильдейский зал, чтобы открыть особое улучшение."
Bring this very shiny orb to the Skritt King as tribute.,Принесите эту очень блестящую сферу королю скриттов в дар.
Bring your commendations to Lionguard Lyns in the Grand Piazza.,Отнесите свои благодарности стражнице Львиной стражи Линс на Большую площадь.
Bringer's Darksteel Greatsword,Двуручный меч Благодетеля из тёмной стали
Bringer's Darksteel Hammer,Молот Благодетеля из тёмной стали
Bringer's Darksteel Imbued Inscription,Пропитанная гравировка Благодетеля из тёмной стали
Bringer's Darksteel Mace,Булава Благодетеля из тёмной стали
