english,translate
Chest of Natural Protection,Chest of Natural Protection
Chest of Necromancer's Exotic Equipment,Chest of Necromancer's Exotic Equipment
Chest of Ore,Chest of Ore
Chest of Performance,Chest of Performance
Chest of Pistols,Chest of Pistols
Chest of Plants,Chest of Plants
Chest of Plentiful Laurels,Chest of Plentiful Laurels
Chest of Prey,Chest of Prey
Chest of Quaggan Friendship,Chest of Quaggan Friendship
Chest of Raider's Boots,Chest of Raider's Boots
Chest of Raider's Chest Armor,Chest of Raider's Chest Armor
Chest of Raider's Gloves,Chest of Raider's Gloves
Chest of Raider's Headgear,Chest of Raider's Headgear
Chest of Raider's Leggings,Chest of Raider's Leggings
Chest of Raider's One-Handed Weapons,Chest of Raider's One-Handed Weapons
Chest of Raider's Shoulders,Chest of Raider's Shoulders
Chest of Raider's Two-Handed Weapons,Chest of Raider's Two-Handed Weapons
Chest of Rainbows,Chest of Rainbows
Chest of Ranger's Exotic Equipment,Chest of Ranger's Exotic Equipment
Chest of Refined Envoy Armor,Chest of Refined Envoy Armor
Chest of Revenant's Exotic Equipment,Chest of Revenant's Exotic Equipment
Chest of Rifles,Chest of Rifles
Chest of Ruined City of Arah Goods,Chest of Ruined City of Arah Goods
Chest of Sabetha's Armor,Chest of Sabetha's Armor
Chest of Scepters,Chest of Scepters
Chest of Sharks,Chest of Sharks
Chest of Shields,Chest of Shields
Chest of Short Bows,Chest of Short Bows
Chest of Slothasor Gloves,Chest of Slothasor Gloves
Chest of Sorrow's Embrace Goods,Chest of Sorrow's Embrace Goods
Chest of Spears,Chest of Spears
Chest of Spirit,Chest of Spirit
Chest of Staves,Chest of Staves
Chest of Swords,Chest of Swords
Chest of Technology,Chest of Technology
Chest of Tentacles,Chest of Tentacles
Chest of the Adventurer,Chest of the Adventurer
Chest of the Athlete,Chest of the Athlete
Chest of the Auric Basin Hero,Chest of the Auric Basin Hero
Chest of the Bitterfrost Frontier Hero,Chest of the Bitterfrost Frontier Hero
Chest of the Bjora Marches Explorer,Chest of the Bjora Marches Explorer
Chest of the Bloodstone Fen Hero,Chest of the Bloodstone Fen Hero
Chest of the Bonfire,Chest of the Bonfire
Chest of the Bounty Hunter's Boots,Chest of the Bounty Hunter's Boots
Chest of the Bounty Hunter's Breeches,Chest of the Bounty Hunter's Breeches
Chest of the Bounty Hunter's Coat,Chest of the Bounty Hunter's Coat
Chest of the Bounty Hunter's Gloves,Chest of the Bounty Hunter's Gloves
Chest of the Bounty Hunter's Helm,Chest of the Bounty Hunter's Helm
Chest of the Bounty Hunter's Pauldrons,Chest of the Bounty Hunter's Pauldrons
Chest of the Canthan Hero,Chest of the Canthan Hero
Chest of the Casual Fractal Hero,Chest of the Casual Fractal Hero
Chest of the Celebration,Chest of the Celebration
Chest of the Colossal,Chest of the Colossal
Chest of the Core Fractal Hero,Chest of the Core Fractal Hero
Chest of the Crafter,Chest of the Crafter
Chest of the Crystal Desert Hero,Chest of the Crystal Desert Hero
Chest of the Desert Hero,Chest of the Desert Hero
Chest of the Desert Highlands Hero,Chest of the Desert Highlands Hero
Chest of the Desert Specialist,Chest of the Desert Specialist
Chest of the Desolation Hero,Chest of the Desolation Hero
Chest of the Draconis Mons Hero,Chest of the Draconis Mons Hero
Chest of the Dragon Slayer,Chest of the Dragon Slayer
Chest of the Dragon's Stand Hero,Chest of the Dragon's Stand Hero
Chest of the Echovald Wilds Hero,Chest of the Echovald Wilds Hero
Chest of the Elite Fractal Veteran,Chest of the Elite Fractal Veteran
Chest of the Elon Riverlands Hero,Chest of the Elon Riverlands Hero
Chest of the Ember Bay Hero,Chest of the Ember Bay Hero
Chest of the End,Chest of the End
Chest of the Explorer,Chest of the Explorer
Chest of the Final Room,Chest of the Final Room
Chest of the First Room,Chest of the First Room
Chest of the First Spear,Chest of the First Spear
Chest of the Fractal Master,Chest of the Fractal Master
Chest of the Garden,Chest of the Garden
Chest of the Grothmar Hero,Chest of the Grothmar Hero
Chest of the Gyala Delve Hero,Chest of the Gyala Delve Hero
Chest of the Hero,Chest of the Hero
Chest of the Hunt,Chest of the Hunt
Chest of the Iceblown Hero,Chest of the Iceblown Hero
Chest of the Istani Hero,Chest of the Istani Hero
Chest of the Jade Explorer,Chest of the Jade Explorer
Chest of the Jahai Hero,Chest of the Jahai Hero
Chest of the Kournan Hero,Chest of the Kournan Hero
Chest of the Krait,Chest of the Krait
Chest of the Lake Doric Hero,Chest of the Lake Doric Hero
Chest of the Maguuma Hero,Chest of the Maguuma Hero
Chest of the Mistborn Hero,Chest of the Mistborn Hero
Chest of the Mists,Chest of the Mists
Chest of the Mystic,Chest of the Mystic
Chest of the New Kaineng City Hero,Chest of the New Kaineng City Hero
Chest of the Obscure,Chest of the Obscure
Chest of the Ooze,Chest of the Ooze
Chest of the Raven's Hero,Chest of the Raven's Hero
Chest of the Sandswept Hero,Chest of the Sandswept Hero
Chest of the Second Room,Chest of the Second Room
Chest of the Seitung Province Hero,Chest of the Seitung Province Hero
Chest of the Siren's Landing Hero,Chest of the Siren's Landing Hero
Chest of the Tangled Depths Hero,Chest of the Tangled Depths Hero
Chest of the Third Room,Chest of the Third Room
Chest of the Tiger,Chest of the Tiger
Chest of the United Legions' Hero,Chest of the United Legions' Hero
Chest of the Vabbian Hero,Chest of the Vabbian Hero
Chest of the Verdant Brink Hero,Chest of the Verdant Brink Hero
Chest of the Visionary Echoes,Chest of the Visionary Echoes
Chest of the Warbeast Conqueror,Chest of the Warbeast Conqueror
Chest of the Wild Spirit,Chest of the Wild Spirit
Chest of Thief's Exotic Equipment,Chest of Thief's Exotic Equipment
Chest of Time and Space,Chest of Time and Space
Chest of Torches,Chest of Torches
Chest of Tridents,Chest of Tridents
Chest of Twilight Arbor Goods,Chest of Twilight Arbor Goods
Chest of Vale Guardian Boots,Chest of Vale Guardian Boots
Chest of Villains,Chest of Villains
Chest of Warhorns,Chest of Warhorns
Chest of Warrior's Exotic Equipment,Chest of Warrior's Exotic Equipment
Chest of White Mantle Armaments,Chest of White Mantle Armaments
Chest of White Mantle Shoulders,Chest of White Mantle Shoulders
Chest of White Mantle Weaponry,Chest of White Mantle Weaponry
Chestnut Dye,Chestnut Dye
Chestnut Sea Bream,Chestnut Sea Bream
Chewed Canthan Backpack,Chewed Canthan Backpack
Chewed Dog Whistle,Chewed Dog Whistle
Chewed-Up Caravan Chest,Chewed-Up Caravan Chest
Chicken Feather,Chicken Feather
Chicken Pelt,Chicken Pelt
Chickenado's Fickleness,Chickenado's Fickleness
Chickpea Fritter,Chickpea Fritter
Chickpeas in Bulk,Chickpeas in Bulk
Chieftain's Mace,Chieftain's Mace
Child's Toy,Child's Toy
Child's Trick-or-Treat Bag,Child's Trick-or-Treat Bag
Chili Pepper,Chili Pepper
Chili Pepper Popper,Chili Pepper Popper
Chili Pepper Seed Pouch,Chili Pepper Seed Pouch
Chili Pepper Seeds,Chili Pepper Seeds
Chili Peppers in Bulk,Chili Peppers in Bulk
Chili-Pepper Dust,Chili-Pepper Dust
Chill nearby enemies after executing a <c=@abilitytype>shout</c> skill.,Замораживает ближайших врагов после применения навыка типа <c=@abilitytype>крик</c>.
Chimeric Prism Focus,Chimeric Prism Focus
Chiminea Ward,Chiminea Ward
Chinese World Tournament Finisher,Chinese World Tournament Finisher
Chipped Fang,Chipped Fang
Chiroptophobia Greatsword Skin,Chiroptophobia Greatsword Skin
Chocolate Banana,Chocolate Banana
Chocolate Bar,Chocolate Bar
