english,translate
Berserker's Glimmering Resin Focus,Мерцающий смоляной фокус берсерка
Berserker's Glimmering Resin Greatsword,Берсеркский мерцающий смоляной великий меч
Berserker's Glimmering Resin Hammer,Молот «Мерцающая смола берсерка»
Berserker's Glimmering Resin Longbow,Мерцающий смоляной длинный лук берсерка
Berserker's Glimmering Resin Mace,Берсерка мерцающая смоляная булава
Berserker's Glimmering Resin Pistol,Мерцающий смоляной пистолет берсерка
Berserker's Glimmering Resin Rifle,«Винтовка берсерка из мерцающей смолы»
Berserker's Glimmering Resin Scepter,Мерцающий смоляной скипетр берсерка
Berserker's Glimmering Resin Shield,Щит «Мерцающая смола берсерка»
Berserker's Glimmering Resin Short Bow,Короткий лук берсерка из мерцающей смолы
Berserker's Glimmering Resin Spear,Мерцающее копье из смолы берсерка
Berserker's Glimmering Resin Staff,"""Посох«Мерцающая смола Берсерка»"""
Berserker's Glimmering Resin Sword,Меч из смолы с мерцанием берсерка
Berserker's Glimmering Resin Torch,Мерцающий смоляной факел берсерка
Berserker's Glimmering Resin Warhorn,Рог берсерка из мерцающей смолы
Berserker's Glyphic Javelin,«Глифическое копьё берсерка»
Berserker's Greatsword,Берсеркский большой меч
Berserker's Hammer,Молот берсерка
Berserker's Hard Inscription,Твёрдая надпись берсерка
Berserker's Hard Wood Focus,Берсеркерский твёрдый деревянный фокус
Berserker's Hard Wood Harpoon Gun,Гарпунное ружье из твердой древесины берсерка
Berserker's Hard Wood Longbow,Длинный лук берсерка из твёрдого дерева
Berserker's Hard Wood Scepter,Скипетр из твёрдого дерева берсерка
Berserker's Hard Wood Short Bow,Короткий лук берсерка из твердой древесины
Berserker's Hard Wood Staff,Посох из твердой древесины берсерка
Berserker's Hard Wood Torch,«Берсеркерский факел из твёрдой древесины»
Berserker's Hard Wood Trident,«Трезубец берсерка из твёрдой древесины»
Berserker's Hard Wood Warhorn,Боевой рог из твёрдой древесины берсерка
Berserker's Harpoon,Гарпун Берсерка
Berserker's Heavy Antique Coat,Тяжелое антикварное пальто берсерка
Berserker's Heavy Antique Gloves,Тяжелые антикварные перчатки берсерка
Berserker's Heavy Antique Helm,«Берсеркский тяжёлый антикварный шлем»
Berserker's Heavy Antique Leggings,«Тяжёлые антикварные поножи берсерка»
Berserker's Heavy Antique Shoes,Тяжёлые антикварные ботинки берсерка
Berserker's Heavy Antique Shoulderpads,Тяжелые старинные наплечники Берсерка
Berserker's Heavy Plate Chestguard,«Тяжёлый нагрудник берсерка»
Berserker's Heavy Plate Gauntlets,Тяжёлые пластинчатые перчатки берсерка
Berserker's Heavy Plate Greaves,Тяжёлые пластинчатые поножи берсерка
Berserker's Heavy Plate Helm,Берсеркерский тяжелый пластинчатый шлем
Berserker's Heavy Plate Legguards,Тяжелые пластинчатые набедренники берсерка
Berserker's Heavy Plate Pauldrons,Тяжелые пластинчатые наплечники берсеркера
Berserker's Helm,Шлем берсерка
Berserker's Inscription,Надпись Берсеркера
