english,translate
Bladed Coat Box,Сундук с клинковой курткой
Bladed Cowl,Клинковый клобук
Bladed Gauntlets,Клинковые латные перчатки
Bladed Glove Box,Сундук с клинковыми перчатками
Bladed Gloves,Клинковые перчатки
Bladed Greaves,Клинковые наголенники
Bladed Headgear Box,Сундук с клинковым головным убором
Bladed Helmet,Клинковый шлем
Bladed Jerkin,Клинковый колет
Bladed Leggings,Клинковые поножи
Bladed Leggings Box,Сундук с клинковыми поножами
Bladed Mantle,Клинковая накидка
Bladed Mask,Клинковая маска
Bladed Pants,Клинковые штаны
Bladed Pauldrons,Клинковые наплечники
Bladed Shoes,Клинковые туфли
Bladed Shoulderpads,Клинковые оплечья
Bladed Shoulders Box,Сундук с клинковыми наплечниками
Bladed Tassets,Клинковые набедренники
Bladed Vambraces,Клинковые наручи
Bladed Vestments,Клинковые одеяния
Blademaster's Core,Ядро мастера клинка
Bladesworn's Authorization Papers,Удостоверение клинковеда
Bladesworn's Cache,Тайник клинковеда
Bladesworn's Feat,Подвиг клинковеда
Bladesworn's Pistol,Пистолет клинковеда
Bladesworn's Ring,Кольцо клинковеда
Bladesworn's Stamp,Печать клинковеда
Bladesworn's Trinket,Украшение клинковеда
Blame Game,Игра в обвинения
Blast your opponents with this Super Adventure Box Super Bomb finishing move in PvP and WvW. This is a permanent account unlock.,Взрывайте противников добивающим приёмом «Супербомба из Super Adventure Box» в PvP и МпМ. Это постоянная разблокировка для учётной записи.
Blast your opponents with this Vigil Megalaser finishing move in PvP or WvW.,Взрывайте противников добивающим приёмом «Мегалазер Дозора» в PvP или МпМ.
Blasting Powder,Взрывной порох
Blastmaster 3000,Взрывомастер 3000
Blaze of the Serpents,Пламя змей
Blazeridge Steppes Service Cross,Служебный крест Степей Блейзридж
Blazing Cape and Glider Combo,Набор «Пылающий плащ и планер»
Blazing Cape Skin,Облик плаща «Пылающий»
Blazing Incinerator,Пылающий испепелитель
Blazing Kralkatite,Пылающий кралкатит
Blazing Lands Homestead Sky,Небо усадьбы «Пылающие земли»
Blazing Tigris Griffon Skin,Облик грифона «Пылающий тигр»
Bleeding Edge Inquest Axe,Передовой топор Инквеста
Bleeding Edge Inquest Dagger,Передовой кинжал Инквеста
Bleeding Edge Inquest Focus,Передовой фокус Инквеста
Bleeding Edge Inquest Greatsword,Передовой двуручный меч Инквеста
Bleeding Edge Inquest Hammer,Передовой молот Инквеста
Bleeding Edge Inquest Longbow,Передовой длинный лук Инквеста
Bleeding Edge Inquest Mace,Передовая булава Инквеста
Bleeding Edge Inquest Pistol,Передовой пистолет Инквеста
Bleeding Edge Inquest Rifle,Передовая винтовка Инквеста
Bleeding Edge Inquest Scepter,Передовой скипетр Инквеста
Bleeding Edge Inquest Shield,Передовой щит Инквеста
Bleeding Edge Inquest Short Bow,Передовой короткий лук Инквеста
Bleeding Edge Inquest Spear,Передовое копьё Инквеста
Bleeding Edge Inquest Staff,Передовой посох Инквеста
Bleeding Edge Inquest Sword,Передовой меч Инквеста
Bleeding Edge Inquest Torch,Передовой факел Инквеста
Bleeding Edge Inquest Warhorn,Передовой боевой рог Инквеста
Bleeding Jade Sample,Образец кровоточащего нефрита
Blemished Ancient Krytan Royal Family Crest,Повреждённый древний герб крайтанской королевской семьи
Blended Leather Sheet,Смешанный лист кожи
Blessed by Raven,Благословлённый Вороном
Blessed Coffer of the Sun,Благословенный ларь Солнца
Blessed Raven Statuette,Благословенная статуэтка Ворона
Blessed Steps,Благословенные ступени
Blessing of Azantil,Благословение Азантила
Blessing Of Bear,Благословение Медведя
Blessing of Courage,Благословение отваги
Blessing of Dignity,Благословение достоинства
Blessing of Judgment,Благословение правосудия
Blessing of Loyalty,Благословение верности
Blessing Of Mellaggan,Благословение Меллаггана
Blessing of Plenty,Благословение изобилия
Blessing of the Four Winds,Благословение Четырёх Ветров
Blessing of the Jade Empress,Благословение Нефритовой императрицы
Blessing Of The Voice,Благословение Голоса
Blind Ed's Longbow,Длинный лук Слепого Эда
Bling-9009 might be interested in particular quantities of these...,Блинг-9009 может заинтересоваться этим в определённых количествах…
Blish's Determination,Решимость Блиша
Blissful Boots Skin,Облик сапог «Блаженство»
Blissful Skirt Skin,Облик юбки «Блаженство»
Blizzard's Chill,Холод метели
Blob of Toxin,Капля токсина
Block of Ice,Глыба льда
Block of Stone,Каменная глыба
Block of the Solid Ocean,Глыба Твёрдого океана
Block of Tofu,Брусок тофу
Block Topiary,Топиарий-куб
Blood and Madness Weapon Box,Сундук с оружием «Кровь и безумие»
Blood Bulwark,Кровавый оплот
Blood Dye,Краска «Кровь»
Blood Legion Assault Shield,Штурмовой щит Кровавого легиона
Blood Legion Axe,Топор Кровавого легиона
Blood Legion Backpack,Наспинник Кровавого легиона
Blood Legion Badge,Значок Кровавого легиона
Blood Legion Banner Skin,Облик знамени Кровавого легиона
Blood Legion Blood Box,Кровавая шкатулка Кровавого легиона
Blood Legion Charged Materials Box,Сундук заряженных материалов Кровавого легиона
Blood Legion Combat Blade of Strength,Боевой клинок Кровавого легиона силы
Blood Legion Commendation,Благодарность Кровавого легиона
Blood Legion Crafting Box,Сундук ремесленника Кровавого легиона
Blood Legion Flamesaw of Strength,Огнепила Кровавого легиона силы
Blood Legion Key,Ключ Кровавого легиона
Blood Legion Longshot of Strength,Дальнобой Кровавого легиона силы
Blood Legion Pistol of Strength,Пистолет Кровавого легиона силы
Blood Legion Primus Badge,Значок примуса Кровавого легиона
Blood Legion Reward Box,Сундук награды Кровавого легиона
Blood Legion Shield,Щит Кровавого легиона
Blood Legion Soldier Helm,Шлем солдата Кровавого легиона
Blood Legion Soldier Helm Box,Сундук со шлемом солдата Кровавого легиона
Blood Legion Special Mission Document,Документ особого задания Кровавого легиона
Blood Legion Staff of Strength,Посох Кровавого легиона силы
Blood Legion Warhorn,Боевой рог Кровавого легиона
Blood Legion Wood Box,Сундук с древесиной Кровавого легиона
Blood Legionnaire Badge,Значок легионера Кровавого легиона
Blood Moon Axe of Blood,Топор кровавой луны крови
Blood Moon Dagger of Blood,Кинжал кровавой луны крови
Blood Moon Focus of Blood,Фокус кровавой луны крови
Blood Moon Greatsword of Blood,Двуручный меч кровавой луны крови
Blood Moon Hammer of Blood,Молот кровавой луны крови
Blood Moon Longbow of Blood,Длинный лук кровавой луны крови
Blood Moon Mace of Blood,Булава кровавой луны крови
Blood Moon Pistol of Blood,Пистолет кровавой луны крови
Blood Moon Rifle of Blood,Винтовка кровавой луны крови
Blood Moon Scepter of Blood,Скипетр кровавой луны крови
Blood Moon Shield of Blood,Щит кровавой луны крови
Blood Moon Short Bow of Blood,Короткий лук кровавой луны крови
Blood Moon Spear of Blood,Копьё кровавой луны крови
Blood Moon Staff of Blood,Посох кровавой луны крови
Blood Moon Sword of Blood,Меч кровавой луны крови
Blood Moon Torch of Blood,Факел кровавой луны крови
Blood Moon Warhorn of Blood,Боевой рог кровавой луны крови
Blood Moon Weapon Box,Сундук с оружием «Кровавая луна»
Blood of the Khan-Ur,Кровь Хан-Ура
Blood Orange,Красный апельсин
Blood Ruby,Кровавый рубин
Blood Ruby Backpack,Наспинник с кровавым рубином
Blood Ruby Backpack (Infused),Наспинник с кровавым рубином (насыщенный)
Blood Ruby Band,Кольцо с кровавым рубином
Blood Ruby Band (Infused),Кольцо с кровавым рубином (насыщенное)
Blood Ruby Pendant,Кулон с кровавым рубином
Blood Ruby Strongbox,Сейф с кровавыми рубинами
Bloodbound Adjuster,Регулятор уз крови
Bloodbound Axe,Топор уз крови
Bloodbound Dagger,Кинжал уз крови
Bloodbound Focus,Фокус уз крови
Bloodbound Greatsword,Двуручный меч уз крови
Bloodbound Hammer,Молот уз крови
Bloodbound Harpoon Gun,Гарпунная пушка уз крови
Bloodbound Longbow,Длинный лук уз крови
Bloodbound Mace,Булава уз крови
Bloodbound Pistol,Пистолет уз крови
Bloodbound Rifle,Винтовка уз крови
Bloodbound Scepter,Скипетр уз крови
Bloodbound Shield,Щит уз крови
Bloodbound Short Bow,Короткий лук уз крови
Bloodbound Spear,Копьё уз крови
Bloodbound Staff,Посох уз крови
Bloodbound Sword,Меч уз крови
Bloodbound Torch,Факел уз крови
Bloodbound Trident,Трезубец уз крови
Bloodbound Warhorn,Боевой рог уз крови
Bloodclaw's Bone Hood,Костяной капюшон Кровавого Когтя
Bloodclaw's Leather Mask,Кожаная маска Кровавого Когтя
Bloodclaw's Metal Helm,Металлический шлем Кровавого Когтя
Bloodflame Sword Skin,Облик меча «Кровавое пламя»
Bloodlily of Dreams,Кровавая лилия Снов
Bloodroot of Dreams,Кровавый корень Снов
Bloodsaw Cleaver,Тесак Кровавой Пилы
Bloodsaw Greatsword,Двуручный меч Кровавой Пилы
Bloodsaw Leather Work Boots,Рабочие кожаные сапоги Кровавой Пилы
Bloodsaw Leather Work Coat,Рабочая кожаная куртка Кровавой Пилы
Bloodsaw Leather Work Gloves,Рабочие кожаные перчатки Кровавой Пилы
Bloodsaw Leather Work Leggings,Рабочие кожаные поножи Кровавой Пилы
Bloodsaw Leather Work Mask,Рабочая кожаная маска Кровавой Пилы
