english,translate
Wurm's Gilded Blessing Enrichment,Обогащение «Золочёное благословение червя»
Wurm's Karmic Blessing Enrichment,Обогащение «Кармическое благословение червя»
Wurm's Magical Blessing Enrichment,Обогащение «Магическое благословение червя»
Wurm's WvW Reward Track Blessing Enrichment,Обогащение «Благословение червя: наградной трек WvW»
Wurm's WXP Blessing Enrichment,Обогащение «Благословение червя: мировой опыт»
Wurmslayer's Epaulets,Эполеты червеубийцы
Wurmslayer's Grips,Хваты червеубийцы
Wurmslayer's Masque,Маска червеубийцы
Wurmslayer's Pauldrons,Наплечники червеубийцы
Wurmslayer's Shoulderguard,Наплечник червеубийцы
Wurmslayer's Visage,Лик червеубийцы
Wurmslayer's Visor,Забрало червеубийцы
Wurmslayer's Warfists,Боевые кулаки червеубийцы
Wurmslayer's Wristguards,Наручи червеубийцы
WvW Achievement Reward Chest,Сундук с наградой за достижение в WvW
WvW Exclusives Choice Chest,Сундук выбора эксклюзивов WvW
WvW First Place Reward Chest,Сундук награды за первое место в WvW
WvW Reward Track Enrichment,Обогащение наградного трека WvW
WvW Season 1 Achievement Chest,Сундук достижений 1 сезона WvW
WvW Season 1 Participation Bag,Сумка участия 1 сезона WvW
WvW Season 1 Reward Chest Key,Ключ от наградного сундука 1 сезона WvW
WvW Season One Reward Chest (Locked),Наградной сундук первого сезона WvW (заперт)
WvW Season One Reward Chest (Unlocked),Сундук награды первого сезона WvW (разблокирован)
WvW Second Place Reward Chest,Сундук награды за второе место в WvW
WvW Siege Decoration Case,Набор осадных украшений WvW
WvW Spring Tournament 2014 Reward Chest (Unlocked),Наградной сундук весеннего турнира WvW 2014 (отперт)
WvW Third Place Reward Chest,Сундук награды за третье место в WvW
WvW Tournament Claim Ticket,Билет получения награды турнира WvW
WvW Weapons Locker,Оружейный сейф WvW-мира
WXP Booster,Усилитель мирового опыта
WxP Enrichment,Обогащение мирового опыта
WXP Mini-Booster,Мини-усилитель опыта
Wyld Greatsword,Дикий двуручный меч
Wyld Hunt Training Bow,Тренировочный лук Дикой Охоты
Wyld Hunt Training Short Bow,Тренировочный короткий лук Дикой Охоты
Wylenn's Manual of Style,Руководство по стилю Уайленн
Wynne's Locket,Медальон Уинн
Wyrm's Breath Cape,Плащ «Дыхание Вурма»
Wyrmblood Warhorn,Боевой рог Вармкрови
Wyvern Broodmother's Cache,Тайник «Матери выводков виверн»
Wyvern Cache,Тайник виверны
Wyvern Roost Scepter Skin,Облик скипетра «Насест виверны»
Wyvern Scale,Чешуя Виверны
Wyvern's Liquid Fire,Жидкий огонь Виверны
X6-31 Beta,X6-31 Бета
X7-10 Alpha,X7-10 Альфа
X: Satchel of Fate,X: Сумка Судьбы
Xanthium of Dreams,Ксантиум снов
Xera's Coffer,Ларь Ксеры
Xera's Mask Skin,Облик маски Ксеры
Xera's Ribbon Scrap,Обрывок ленты Ксеры
XI: The Inevitable,XI: Неизбежный
XII: The Endless,XII: Бесконечность
XIII: The Templar,XIII: Рыцарь
XIV: Patience,XIV: Терпение
XIX: Sunrise,XIX: Рассвет
Xoul Igra Zhoss Elegy Mosaic,Мозаика элегии Ксоул Игра Жосс
Xunlai Aether Detector,Детектор эфира Сюньлай
Xunlai Deep-Mining Hand Drill,Ручная дрель для глубокой добычи Сюньлай
Xunlai Electrum Ingot,Слиток электрума Ксунлай
Xunlai Nephrite Crusher,Дробилка нефрита Сюньлай
Xunlai Security Stun Club,Электрошоковая дубинка Службы безопасности Сунлай
XV: The Fiend,XV: Демон
XVI: The Tower of Secrets,XVI: Башня Тайн
XVII: The Cosmos,XVII: Космос
XVIII: Twilight,XVIII: Сумерки
XX: The Young Dragon,XX: Юный Дракон
XXI: The Eye,XXI: Око
Yakkington's Chestguard,Нагрудник Яккингтона
Yakkington's Gauntlets,Рукавицы Яккингтона
Yakkington's Greaves,Наголенники Яккингтона
Yakkington's Helm,Шлем Яккингтона
Yakkington's Legplates,Ножные латы Яккингтона
Yakkington's Pauldrons,Наплечники Яккингтона
Yakkington's Ring,Кольцо Яккингтона
Yakkington's Ring (Infused),Кольцо Яккингтона (Инфузированное)
Yam Fritter,Оладья из ямса
Yam Slip Pouch,Мешочек с ямсом
"Yasfahr, the Rune of Sacrifice","Ясфар, руна жертвоприношения"
Yasna's Notes,Записки Ясны
Yassith's Armor Recipe Book,Книга рецептов брони Яссита
Yassith's Artifact,Артефакт Яссита
Yassith's Bastion,Бастион Яссита
Yassith's Blade,Клинок Яссита
Yassith's Brazier,Жаровня Яссита
Yassith's Breastplate,Нагрудник Яссита
Yassith's Breeches,Штаны Яссита
Yassith's Claymore,Клеймор Яссита
Yassith's Cloth Breather,Тканевая дыхательная маска Яссита
Yassith's Doublet,Дублет Яссита
Yassith's Epaulets,Эполеты Яссита
Yassith's Flanged Mace,Фланцевая булава Яссита
Yassith's Footwear,Обувь Яссита
Yassith's Greatbow,Большой лук Яссита
Yassith's Greaves,Наголенники Яссита
Yassith's Grips,Хваты Яссита
Yassith's Guise,Личина Яссита
Yassith's Harpoon Gun,Гарпунное ружьё Яссита
Yassith's Herald,Глашатай Яссита
Yassith's Impaler,Пронзатель Яссита
Yassith's Leather Breather,Кожаная дыхательная маска Яссита
Yassith's Leggings,Поножи Яссита
Yassith's Masque,Маска Яссита
Yassith's Metal Breather,Металлическая дыхательная маска Яссита
Yassith's Musket,Мушкет Яссита
Yassith's Pauldrons,Наплечники Яссита
Yassith's Razor,Бритва Яссита
Yassith's Reaver,Жнец Яссита
Yassith's Revolver,Револьвер Яссита
Yassith's Short Bow,Короткий лук Яссита
Yassith's Shoulderguard,Наплечный доспех Яссита
Yassith's Spire,Шпиль Яссита
Yassith's Striders,Походные сапоги Яссита
Yassith's Tassets,Набедренники Яссита
Yassith's Trident,Трезубец Яссита
Yassith's Viper's Inscription,Гадючья гравировка Яссита
Yassith's Viper's Insignia,Гадючья инсигния Яссита
Yassith's Visage,Лик Яссита
Yassith's Visor,Забрало Яссита
Yassith's Wand,Жезл Яссита
Yassith's Warfists,Боевые рукавицы Яссита
Yassith's Warhammer,Боевой молот Яссита
Yassith's Weapon Recipe Book,Книга рецептов оружия Яссит
Yassith's Wristguards,Наручи Яссита
Yeast in Bulk,Дрожжи оптом
Yellow Balloon,Жёлтый шарик
Yellow Color Study,Изучение жёлтого цвета
Yellow Commander's Compendium,Жёлтый сборник командира
Yellow Cushion,Жёлтая подушка
Yellow Flower,Жёлтый цветок
Yellow Gentian Flower,Жёлтая горечавка
Yellow Leather Bag,Жёлтая кожаная сумка
Yellow Lion Dye,Краска «Жёлтый лев»
Yellow Lucky Rabbit's Foot,Жёлтая счастливая лапка кролика
Yellow Perch,Жёлтый окунь
Yellow Rock,Жёлтый камень
Yellow Sparaxis,Жёлтый спараксис
Yellowfish Sushi,Суши из жёлтой рыбы
Yellowtail Snapper,Жёлтохвостый луциан
Yeti Loot Box,Лутбокс йети
Yew Rod,Тисовый посох
"Yexxi the Stern
092 Tide 00XI
Knowledge","Йеккси Суровая
092 Прилив 00XI
Знание"
You and your skyscale helped Gorrik investigate a rift in this area.,Вы и ваша скайскейл помогли Горрику исследовать разлом в этой области.
You and Your Springer,Вы и ваш Спрингер
You become a cow for 5m,Вы становитесь коровой на 5 минут.
You become a Grawl Snowman for 5 min.,Вы становитесь Снеговиком из граула на 5 мин.
"You become an owl.
<c=@flavor>""Remember Owl""</c>","Вы становитесь совой.
<c=@flavor>«Помни Сову»</c>"
"You cannot help but hide this jar from others.

<c=@flavor>Impulsive choices can cause regret to crystallize.</c>","Вы не можете удержаться от того, чтобы прятать эту банку от других.

<c=@flavor>Импульсивные решения могут заставить сожаление кристаллизоваться.</c>"
You consulted an expert.,Вы проконсультировались со специалистом.
You fed the skyscale Gorrik's medicine.,Вы скормили скайскейлу лекарство Горрика.
You feel a tremendous weight holding this vessel—one of regret and uncertainty.,"Вы чувствуете огромную тяжесть, удерживающую этот сосуд — тяжесть сожаления и неуверенности."
"You feel strangely guilty possessing this jar, as if a terrible secret weighs on you.","Вы чувствуете странную вину, владея этой банкой, словно на вас давит ужасная тайна."
You found your skyscale exploring this area.,"Вы нашли своего скайскейла, исследующего эту область."
You gain a plank,Вы получаете доску
You gain fireworks,Вы получаете фейерверки
You have acquired the maximum amount of gaeting crystals this week.,На этой неделе вы получили максимальное количество кристаллов Гэтинга.
You have acquired the maximum amount of Green Prophet Shards this week.,На этой неделе вы получили максимальное количество Осколков Зелёного Пророка.
You have acquired the maximum amount of Magnetite Shards this week.,На этой неделе вы получили максимальное количество осколков магнетита.
You might be able to charge this peculiar swamp moss at a specially charged energy storage tank in the Opticalium in Metrica Province.,Вы можете зарядить этот необычный болотный мох у специального накопителя энергии в Оптикуме в провинции Метрика.
You never know when this may come in handy.,"Никогда не знаешь, когда это может пригодиться."
You obtain fireworks.,Вы получаете фейерверки.
You once captured these fish in cages when teaching Aurene to aid those in need. Double-click to convert into raw fish.,"Когда-то вы ловили эту рыбу в клетки, обучая Аурене помогать нуждающимся. Дважды щёлкните, чтобы превратить в сырую рыбу."
You rescued your skyscale.,Вы спасли своего скайскейла.
You should return this letter to Dessa.,Вам следует вернуть это письмо Дессе.
"You simply cannot wait to find the material that belongs in this jar.

<c=@flavor>Who would have thought education could be so thrilling?</c>","Вы не можете дождаться, чтобы найти материал, который должен быть в этой банке.

<c=@flavor>Кто бы мог подумать, что образование может быть таким захватывающим?</c>"
"You would much rather not be carrying this jar.

<c=@flavor>The searing fire of rage bubbles over into a cauldron of contempt.</c>","Вам бы очень не хотелось тащить эту банку.

<c=@flavor>Обжигающая ярость переливается в котёл презрения.</c>"
You'd be surprised how many pumpkins he goes through to get it just right.,"Вы удивитесь, сколько тыкв он перебирает, чтобы добиться идеального результата."
"You've attacked a lot of neutral creatures this year, haven't you?","Вы напали на много нейтральных существ в этом году, не так ли?"
"You've done very well not to tear the paper. You're sure you'll reuse it, but you won't.","Вы очень хорошо постарались не порвать бумагу. Вы уверены, что переиспользуете её, но не сделаете этого."
"Your admirable performance merits greater recognition. This letter will grant 1,000 Influence to the guild you represent when you use it.","Ваше восхитительное выступление заслуживает большего признания. Это письмо дарует 1000 влияния гильдии, которую вы представляете, при его использовании."
Your admirable performance merits greater recognition. This letter will grant 400 Influence to the guild you represent when you use it.,"Ваше восхитительное выступление заслуживает большего признания. Это письмо принесет 400 влияния гильдии, которую вы представляете, когда вы его используете."
"Your annual chance to pick your account-wide achievement rewards!

Double-click to open.","Ваша ежегодная возможность выбрать награды за достижения для всего аккаунта!

Дважды щёлкните, чтобы открыть."
Your Awakened Ancestor and You,Ваш Пробуждённый Предок и вы
Your connection to Otter has granted you extra rewards.,Ваша связь с Выдрой дала вам дополнительные награды.
