english,translate
Mist Lord's Shield,Mist Lord's Shield
Mist Lord's Short Bow,Mist Lord's Short Bow
Mist Lord's Staff,Mist Lord's Staff
Mist Lord's Sword,Mist Lord's Sword
Mist Lord's Torch,Mist Lord's Torch
Mist Lord's Warhorn,Mist Lord's Warhorn
Mist Lord's Weapon Box,Mist Lord's Weapon Box
Mist Mobility Potion,Mist Mobility Potion
Mist Offensive Potion,Mist Offensive Potion
Mist Pearl,Mist Pearl
Mist Pendant,Mist Pendant
Mist Sentry Turret,Mist Sentry Turret
Mist Shard Boot Box,Mist Shard Boot Box
Mist Shard Boots Recipe Book,Mist Shard Boots Recipe Book
Mist Shard Coat Box,Mist Shard Coat Box
Mist Shard Glove Box,Mist Shard Glove Box
Mist Shard Gloves Recipe Book,Mist Shard Gloves Recipe Book
Mist Shard Helm Box,Mist Shard Helm Box
Mist Shard Helms Recipe Book,Mist Shard Helms Recipe Book
Mist Shard Leggings Box,Mist Shard Leggings Box
Mist Shard Leggings Recipe Book,Mist Shard Leggings Recipe Book
Mist Shard Shoulders Box,Mist Shard Shoulders Box
Mist Shard Shoulders Recipe Book,Mist Shard Shoulders Recipe Book
Mist Stranger Axe Skin,Mist Stranger Axe Skin
Mist Stranger Shield Skin,Mist Stranger Shield Skin
Mist Talisman,Mist Talisman
Mist Walker Boots,Mist Walker Boots
Mist Walker Cap,Mist Walker Cap
Mist Walker Coat,Mist Walker Coat
Mist Walker Gloves,Mist Walker Gloves
Mist Walker Leggings,Mist Walker Leggings
Mist Walker Shoulders,Mist Walker Shoulders
Mist-Enhanced Mithril,Mist-Enhanced Mithril
Mist-Enhanced Orichalcum,Mist-Enhanced Orichalcum
Mist-Entangled Item,Mist-Entangled Item
Mist-Hardened Lockbox,Mist-Hardened Lockbox
Mist-Hardened Lockbox Key,Mist-Hardened Lockbox Key
Mist-Hardened Transcendent Chest,Mist-Hardened Transcendent Chest
Mist-Infused Jade Catalyst,Mist-Infused Jade Catalyst
Mist-Infused Maintenance Oil,Mist-Infused Maintenance Oil
Mist-Infused Master Tuning Crystal,Mist-Infused Master Tuning Crystal
Mist-Infused Saddle Oil,Mist-Infused Saddle Oil
Mist-Infused Sharpening Stone,Mist-Infused Sharpening Stone
Mist-Touched Axe Fragment,Mist-Touched Axe Fragment
Mist-Touched Dagger Fragment,Mist-Touched Dagger Fragment
Mist-Touched Longbow Fragment,Mist-Touched Longbow Fragment
Mist-Touched Staff Fragment,Mist-Touched Staff Fragment
Mist-Touched Sword Fragment,Mist-Touched Sword Fragment
Mist-Warped Bundle,Mist-Warped Bundle
Mist-Warped Packet,Mist-Warped Packet
Mistborn Band,Mistborn Band
Mistborn Band (Infused),Mistborn Band (Infused)
Mistborn Mote,Mistborn Mote
Mistborn Mote Home Instance Node,Mistborn Mote Home Instance Node
Mistborn Mount Adoption License,Mistborn Mount Adoption License
Mistborn Mount Select License,Mistborn Mount Select License
Mistburned Barrens Adventure: Bronze,Mistburned Barrens Adventure: Bronze
Mistburned Barrens Adventure: Gold,Mistburned Barrens Adventure: Gold
Mistburned Barrens Adventure: Silver,Mistburned Barrens Adventure: Silver
