english,translate
Island Shrub,Островной куст
Island Shrub (Bunch),Островной кустарник (пучок)
Island Sprinter Feathered Raptor Skin,Облик пернатого раптора «Островной спринтер»
Island Tree (Curved),Островное дерево (изогнутое)
Island Tree (Short),Островное дерево (короткое)
Island Tree (Tall),Островное дерево (высокое)
Istan Cache,Тайник Истана
Istan Griffon Expert: Bronze,Эксперт по грифонам Истана: бронза
Istan Griffon Master: Bronze,Мастер грифонов Истана: бронза
Istan Portal Scroll,Свиток портала Истана
Istani Empowerment,Истанское усиление
Istani Isles Mount Adoption License,Лицензия на получение скакуна Истанских островов
Istani Isles Mount Select License,Лицензия на выбор скакуна Истанских островов
Istani Strongbox,Истанский сундук
It depicts a heroic sacrifice during one of our darkest hours.,На ней изображена героическая жертва в один из наших самых мрачных часов.
It depicts the completion of Trahearne's Wyld Hunt.,На ней изображено завершение Дикой Охоты Трахёрна.
It depicts the founding of the Pact.,На ней изображено основание Пакта.
It depicts the reclaiming of Claw Island from the Risen.,На ней изображено отвоевание острова Когтя у Восставших.
It depicts Zhaitan's final moment.,На ней изображён последний миг Зайтана.
It glows with a steady inner light. This item has no value outside of its collection.,Он светится ровным внутренним светом. Этот предмет не имеет ценности вне своей коллекции.
It has an aura of death about it...,От него веет аурой смерти...
"It is unclear if the chak can make pearls, or if they just collect them.
This item only has value as part of a collection.","Непонятно, могут ли чаки создавать жемчужины или просто собирают их.
Этот предмет имеет ценность только как часть коллекции."
It just goes right through you.,Это проходит прямо сквозь вас.
It looks fluffy enough for a stuffed animal. This item has no value outside of its collection.,Выглядит достаточно пушистым для мягкой игрушки. Этот предмет не имеет ценности вне коллекции.
"It radiates malice. If you listen closely, you'll swear you can hear it speaking to you.","От него веет злобой. Если прислушаться, можно поклясться, что слышишь, как он говорит с вами."
It smells like singed fur and feathers. Use this item to transform in to... something. You'll never know what until you try.,"Пахнет опалённым мехом и перьями. Используйте этот предмет, чтобы превратиться в... кого-то. Вы не узнаете, пока не попробуете."
It smells like singed fur and feathers. Use this item to transform in to... something. You'll never know what until you try. The bottle seems to be self-replenishing.,"Пахнет опалённым мехом и перьями. Используйте этот предмет, чтобы превратиться в... кого-то. Вы не узнаете, пока не попробуете. Бутылка, кажется, самовосполняется."
"It smells like singed fur and feathers. Use this item to transform into...something. The bottle seems to be self-replenishing.

Account bound on use.","Пахнет палёной шерстью и перьями. Используйте этот предмет, чтобы превратиться в... нечто. Похоже, бутылка сама пополняется.

Привязывается к учётной записи при использовании."
It smells like some sort of furniture polish. Use this item to transform in to... something. You'll never know what until you try.,"Пахнет каким-то средством для мебели. Используйте этот предмет, чтобы превратиться в... кого-то. Вы не узнаете, пока не попробуете."
It smells like some sort of furniture polish. Use this item to transform in to... something. You'll never know what until you try. The bottle seems to be self-replenishing.,"Пахнет каким-то средством для мебели. Используйте этот предмет, чтобы превратиться в... кого-то. Вы не узнаете, пока не попробуете. Бутылка, кажется, самовосполняется."
"It smells like some sort of furniture polish. Use this item to transform into...something. The bottle seems to be self-replenishing.

Account bound on use.","Пахнет какой-то полиролью для мебели. Используйте этот предмет, чтобы превратиться в... что-то. Флакон, похоже, сам пополняется.

Привязывается к учётной записи при использовании."
It smells like some sort of furniture polish. Use this item to transform into...something. You'll never know what until you try.,"Пахнет каким-то полиролем для мебели. Используйте этот предмет, чтобы превратиться в... нечто. Никогда не узнаешь, пока не попробуешь."
It smells of the forest. Use this item to transform in to... something. You'll never know what until you try.,"Пахнет лесом. Используйте этот предмет, чтобы превратиться в... нечто. Никогда не узнаешь, пока не попробуешь."
It smells of the forest. Use this item to transform in to... something. You'll never know what until you try. The bottle seems to be self-replenishing.,"Пахнет лесом. Используйте этот предмет, чтобы превратиться в... нечто. Никогда не узнаешь, пока не попробуешь. Бутылка, похоже, самовосполняется."
"It smells of the forest. Use this item to transform into...something. The bottle seems to be self-replenishing.

Account bound on use.","Пахнет лесом. Используйте этот предмет, чтобы превратиться в... что-то. Флакон, похоже, сам пополняется.

Привязывается к учётной записи при использовании."
It smells...off. But Bright Shore hungers for it.,Пахнет... странно. Но Светлый Берег жаждет этого.
It squeaks softly when pressed. This item has no value outside of its collection.,При нажатии тихо пищит. Этот предмет не имеет ценности вне коллекции.
It Takes Two to Tengu,Тенгу танцуют вдвоём
"It's cold and thick. Drinking it will probably not have any lasting effects...
Probably.
<c=@flavor>""Drink me.""</c>","Оно холодное и густое. Выпить его, вероятно, не будет иметь долгих последствий...
Вероятно.
<c=@flavor>«Выпей меня».</c>"
It's impossible to tell exactly what device these originate from.,"Невозможно точно определить, с какого устройства они родом."
