english,translate
Double-click to learn a Jade Punk pistol recipe.,"Дважды щелкните, чтобы изучить рецепт нефритового панк-пистолета."
Double-click to learn a Jade Punk rifle recipe.,"Дважды щелкните, чтобы изучить рецепт нефритовой панк-винтовки."
Double-click to learn a Jade Punk scepter recipe.,"Дважды щелкните, чтобы изучить рецепт скипетра из нефритового панка."
Double-click to learn a Jade Punk shield recipe.,"Дважды щелкните, чтобы изучить рецепт щита из нефритового панка."
Double-click to learn a Jade Punk short bow recipe.,"Дважды щелкните, чтобы изучить рецепт короткого лука из нефритового панка."
Double-click to learn a Jade Punk staff recipe.,"Дважды щелкните, чтобы изучить рецепт посоха из нефритового панка."
Double-click to learn a Jade Punk sword recipe.,"Дважды щелкните, чтобы изучить рецепт меча из нефритового панка."
Double-click to learn a Jade Punk torch recipe.,"Дважды щелкните, чтобы изучить рецепт факела из нефритового панка."
Double-click to learn a Jade Punk warhorn recipe.,"Дважды щелкните, чтобы изучить рецепт боевого рога из нефритового панка."
Double-click to learn a Rare Corrupted Recipe.,"Дважды щелкните, чтобы изучить редкий испорченный рецепт."
Double-click to learn a Rare Grawl Recipe.,"Дважды щелкните, чтобы изучить редкий рецепт граулов."
Double-click to learn a Rare Inscription Recipe.,"Дважды щелкните, чтобы изучить редкий рецепт надписи."
Double-click to learn a Rare Insignia Recipe.,"Дважды щелкните, чтобы изучить редкий рецепт знака отличия."
Double-click to learn a Rare Jewel Recipe.,"Дважды щелкните, чтобы изучить редкий рецепт украшения."
Double-click to learn a recipe,"Дважды щелкните, чтобы изучить рецепт"
Double-click to learn a recipe.,"Дважды щелкните, чтобы изучить рецепт."
Double-click to learn a set of Armorsmithing recipes for crafting 24-slot bags.,"Дважды щёлкните, чтобы изучить набор рецептов бронекузнеца для создания сумок на 24 слота."
Double-click to learn a set of Leatherworking recipes for crafting 24-slot bags.,"Дважды щелкните, чтобы изучить набор рецептов кожевничества для создания сумок на 24 ячейки."
Double-click to learn a set of Tailoring recipes for crafting 24-slot bags.,"Дважды щелкните, чтобы изучить набор рецептов портняжного дела для создания сумок на 24 ячейки."
Double-click to learn a Sunspear carver recipe.,"Дважды щелкните, чтобы изучить рецепт резца Солнцекопья."
Double-click to learn a Sunspear cutlass recipe.,"Дважды щелкните, чтобы изучить рецепт абордажной сабли Солнцекопья."
Double-click to learn a Sunspear firelight recipe.,"Дважды щелкните, чтобы изучить рецепт огненного света Солнцекопья."
Double-click to learn a Sunspear greatblade recipe.,"Дважды щелкните, чтобы изучить рецепт великого меча Солнечного Копья."
Double-click to learn a Sunspear horn recipe.,"Дважды щелкните, чтобы изучить рецепт рога Солнечного Копья."
Double-click to learn a Sunspear matchlock recipe.,"Дважды щелкните, чтобы изучить рецепт фитильного замка Солнечного Копья."
Double-click to learn a Sunspear pocketbow recipe.,"Дважды щелкните, чтобы изучить рецепт карманного лука Солнечного Копья."
Double-click to learn a Sunspear recurve recipe.,"Дважды щелкните, чтобы изучить рецепт изогнутого лука Солнечного Копья."
Double-click to learn a Sunspear rod recipe.,"Дважды щелкните, чтобы изучить рецепт жезла Солнечного Копья."
Double-click to learn a Sunspear runestone recipe.,"Дважды щелкните, чтобы изучить рецепт рунного камня Солнечного Копья."
Double-click to learn a Sunspear shield recipe.,"Дважды щелкните, чтобы изучить рецепт щита Солнечного Копья."
Double-click to learn a Sunspear sidearm recipe.,"Дважды щелкните, чтобы изучить рецепт пистолета Солнечного Копья."
Double-click to learn a Sunspear smasher recipe.,"Дважды щелкните, чтобы изучить рецепт дробителя Солнечного Копья."
Double-click to learn a Sunspear standard recipe.,"Дважды щелкните, чтобы изучить рецепт штандарта Солнечного Копья."
Double-click to learn a Sunspear thrasher recipe.,"Дважды щелкните, чтобы изучить рецепт молотильщика Солнечного Копья."
"Double-click to learn an exotic inscription recipe for crafting weapons with Dragon's (+Power, +Ferocity, +Precision, and +Vitality) stats.","Дважды щелкните, чтобы выучить рецепт экзотической надписи для создания оружия со статистикой Дракона (+Сила, +Свирепость, +Точность, +Живучесть)."
"Double-click to learn an exotic inscription recipe for crafting weapons with Ritualist's (+Condition Damage, +Vitality, +Expertise, and +Concentration) stats.","Дважды щелкните, чтобы выучить рецепт экзотической надписи для создания оружия со статистикой Ритуалиста (+Урон от состояний, +Живучесть, +Мастерство, +Концентрация)."
Double-click to learn an Exotic Inscription Recipe.,"Дважды щелкните, чтобы выучить рецепт экзотической надписи."
Double-click to learn an Exotic Inscription recipe.,"Дважды щелкните, чтобы выучить рецепт экзотической надписи."
"Double-click to learn an exotic insignia recipe for crafting armor with Dragon's (+Power, +Ferocity, +Precision, and +Vitality) stats.","Дважды щелкните, чтобы выучить рецепт экзотической эмблемы для создания брони со статистикой Дракона (+Сила, +Свирепость, +Точность, +Живучесть)."
"Double-click to learn an exotic insignia recipe for crafting armor with Ritualist's (+Condition Damage, +Vitality, +Expertise, and +Concentration) stats.","Дважды щелкните, чтобы выучить рецепт экзотической эмблемы для создания брони со статистикой Ритуалиста (+Урон от состояний, +Живучесть, +Мастерство, +Концентрация)."
Double-click to learn an Exotic Insignia Recipe.,"Дважды щелкните, чтобы выучить рецепт экзотической эмблемы."
Double-click to learn an Exotic Insignia recipe.,"Дважды щелкните, чтобы выучить рецепт экзотической эмблемы."
Double-click to learn an exotic insignia recipe.,"Дважды щелкните, чтобы выучить рецепт экзотической эмблемы."
Double-click to learn an Exotic Jewel Recipe.,"Дважды щелкните, чтобы выучить рецепт экзотического самоцвета."
Double-click to learn how to craft this book.,"Дважды щелкните, чтобы научиться создавать эту книгу."
Double-click to learn how to make a Gift of Blades used in crafting Tempered Spinal Blades.,"Дважды щелкните, чтобы научиться создавать Дар клинков, используемый при создании Закаленных спинных лезвий."
Double-click to learn how to make a gift of color used in crafting The Bifrost.,"Дважды щелкните, чтобы научиться создавать Дар цвета, используемый при создании Бифроста."
Double-click to learn how to make a gift of darkness used to craft Twilight.,"Дважды щелкните, чтобы научиться создавать Дар тьмы, используемый для создания Сумерек."
"Double-click to learn how to make a gift of energy used to craft The Minstrel, Meteorlogicus, The Bifrost, Nevermore, and Kraitkin.","Дважды щелкните, чтобы научиться создавать Дар энергии, используемый для создания Менестреля, Метеорлогикуса, Бифроста, Никогдабольше и Крейткина."
"Double-click to learn how to make a gift of entertainment used to craft The Moot, and Quip.","Дважды щёлкните, чтобы узнать, как создать дар развлечений, используемый для создания «Шутника и Острослова»."
Double-click to learn how to make a gift of history used to craft The Flameseeker Prophecies.,"Дважды щёлкните, чтобы узнать, как создать дар истории, используемый для создания «Пророчеств Искателя Пламени»."
Double-click to learn how to make a gift of ice used to craft Frostfang.,"Дважды щёлкните, чтобы узнать, как создать дар льда, используемый для создания Фростфанга."
Double-click to learn how to make a gift of light used to craft Sunrise.,"Дважды щёлкните, чтобы узнать, как создать дар света, используемый для создания «Рассвета»."
Double-click to learn how to make a gift of lightning used to craft Bolt.,"Дважды щёлкните, чтобы узнать, как создать дар молний, используемый для создания «Молнии»."
"Double-click to learn how to make a gift of metal used to craft Frostfang, Incinerator, Sunrise, Twilight, The Juggernaut, The Moot, The Flameseeker Prophecies, Bolt, Kamohoali'i Kotaki, Astralaria, and Ad Infinitum.","Двойной щелчок, чтобы узнать, как изготовить подарок из металла, используемого для создания Ледяного Клыка, Испепелителя, Рассвета, Сумрака, «Джаггернаута», «Моота», «Пророчеств Искателя Пламени», «Болта», Камохоали'и Котаки, Астраларии и Ad Infinitum."
Double-click to learn how to make a gift of music used to craft The Minstrel.,"Дважды щёлкните, чтобы узнать, как создать дар музыки, используемый для создания «Минстреля»."
Double-click to learn how to make a gift of nature used to craft Kudzu.,"Дважды щёлкните, чтобы узнать, как создать дар воды, используемый для создания «Бешенства»."
Double-click to learn how to make a gift of stealth used to craft The Predator.,"Дважды щёлкните, чтобы узнать, как создать дар скрытности, используемый для создания «Хищника»."
Double-click to learn how to make a gift of water used to craft Frenzy.,"Дважды щёлкните, чтобы узнать, как создать дар воды, используемый для создания «Бешенства»."
Double-click to learn how to make a gift of weather used to craft Meteorlogicus.,"Дважды щёлкните, чтобы узнать, как создать дар погоды, используемый для создания «Метеоролога»."
"Double-click to learn how to make a gift of wood used to craft Kudzu, The Dreamer, The Predator, Quip, Rodgort, Howler, Frenzy, HOPE, Chuka and Champawat, and Ad Infinitum.","Дважды щелкните, чтобы узнать, как изготовить подарок из древесины, используемой для создания Кудзу, Мечтателя, Хищника, Квипа, Родгорта, Воющего, Ярости, Надежды, Чуки и Чампавата, и Ad Infinitum."
Double-click to learn how to make a liquid flame used to craft Incinerator and Rodgort.,"Дважды щёлкните, чтобы узнать, как создать жидкое пламя, используемое для создания «Испепелителя» и «Родгорта»."
Double-click to learn how to make a shark statue used to craft Kamohoali'i Kotaki.,"Дважды щёлкните, чтобы узнать, как создать статуэтку акулы, используемую для создания «Камохоали'и Котаки»."
Double-click to learn how to make a unicorn statue used to craft The Dreamer.,"Дважды щёлкните, чтобы узнать, как создать статуэтку единорога, используемую для создания «Мечтателя»."
Double-click to learn how to make a vial of Quicksilver used to craft The Juggernaut.,"Дважды щелкните, чтобы узнать, как сделать флакон ртути, используемый для создания «Джаггернаута»."
Double-click to learn how to make a wolf statue used to craft the Howler.,"Дважды щелкните, чтобы узнать, как сделать статую волка, используемую для создания «Воя»."
Double-click to learn how to make an eel statue used to craft Kraitkin.,"Дважды щелкните, чтобы узнать, как сделать статую угря, используемую для создания «Крайткина»."
Double-click to learn how to make the Extended Potion of Dredge Slaying.,"Дважды щелкните, чтобы узнать, как сделать расширенное зелье истребления дрэдов."
