english,translate
Leafy Sea Dragon,Leafy Sea Dragon
Leaning Grade Runestone Rubbing,Leaning Grade Runestone Rubbing
Leaping Lion Statue Token,Leaping Lion Statue Token
Learn the crafting recipe to make this item.,Изучите рецепт крафта для создания этого предмета.
Learn to craft a glass jar infused with corrupted cores.,"Научитесь создавать стеклянную банку, наполненную испорченными ядрами."
Learn to craft a glass jar infused with crystal cores.,"Научитесь создавать стеклянную банку, наполненную кристаллическими ядрами."
Learn to craft a glass jar infused with destroyer cores.,"Научитесь создавать стеклянную банку, наполненную ядрами разрушителей."
Learn to craft a glass jar infused with evergreen cores.,"Научитесь создавать стеклянную банку, наполненную вечнозелёными ядрами."
Learn to craft a glass jar infused with piles of vile essence.,"Научитесь создавать стеклянную банку, наполненную кучами гнусной сущности."
Learn to craft a glass jar specially tempered for storing ice.,"Научитесь создавать стеклянную банку, специально закалённую для хранения льда."
Leather Aquabreather,Leather Aquabreather
Leather Aquabreather of the Dolyak,Leather Aquabreather of the Dolyak
Leather Bag,Leather Bag
Leather Beetletun Chestpiece,Leather Beetletun Chestpiece
Leather Boots,Leather Boots
Leather Coat,Leather Coat
Leather Crab Grabbin' Gloves,Leather Crab Grabbin' Gloves
Leather Duskmade Boots,Leather Duskmade Boots
Leather Excavator's Gloves,Leather Excavator's Gloves
Leather Garrison Gloves,Leather Garrison Gloves
Leather Gloves,Leather Gloves
Leather Gut Warband Footwear,Leather Gut Warband Footwear
Leather Hoodie,Leather Hoodie
Leather Hoodie Clothing Outfit,Leather Hoodie Clothing Outfit
Leather Inka Boots,Leather Inka Boots
Leather Leggings,Leather Leggings
Leather Lionguard Rebreather,Leather Lionguard Rebreather
Leather Mask,Leather Mask
Leather Modniir Kickers,Leather Modniir Kickers
Leather Molesmasher Gloves,Leather Molesmasher Gloves
Leather Oxbow Aquabreather,Leather Oxbow Aquabreather
Leather Pants,Leather Pants
Leather Patrol Coat,Leather Patrol Coat
Leather Sentinel's Gloves,Leather Sentinel's Gloves
Leather Shelter Gloves,Leather Shelter Gloves
Leather Shipment,Leather Shipment
Leather Shoes,Leather Shoes
Leather Shoulders,Leather Shoulders
Leather Straps Chestpiece Skin,Leather Straps Chestpiece Skin
Leather Straps Cingulum Skin,Leather Straps Cingulum Skin
Leather strengthened by powerful materials.,"Кожа, укреплённая мощными материалами."
Leather Trading Stompers,Leather Trading Stompers
Leather Vest,Leather Vest
Leather Vigil Chestpiece,Leather Vigil Chestpiece
Leather weaponized by powerful materials.,"Кожа, обращённая в оружие мощными материалами."
Leather Wyrmblood Boots,Leather Wyrmblood Boots
Leatherworker Starter Kit,Leatherworker Starter Kit
Leatherworker's Harvesting Sickle,Leatherworker's Harvesting Sickle
Leatherworker's Logging Axe,Leatherworker's Logging Axe
Leatherworker's Mining Pick,Leatherworker's Mining Pick
Leek Seed Pouch,Leek Seed Pouch
"Left exposed to spectral emanations, normal-seeming candy corn takes on unusual properties.",Под воздействием спектральных эманаций обычная с виду кукурузная конфета обретает необычные свойства.
Leftpaw's Armor Chest,Leftpaw's Armor Chest
Leftpaw's Artifact,Leftpaw's Artifact
Leftpaw's Bastion,Leftpaw's Bastion
Leftpaw's Blade,Leftpaw's Blade
Leftpaw's Brazier,Leftpaw's Brazier
Leftpaw's Breastplate,Leftpaw's Breastplate
Leftpaw's Breeches,Leftpaw's Breeches
Leftpaw's Claymore,Leftpaw's Claymore
Leftpaw's Cloth Breather,Leftpaw's Cloth Breather
Leftpaw's Doublet,Leftpaw's Doublet
Leftpaw's Epaulets,Leftpaw's Epaulets
Leftpaw's Flanged Mace,Leftpaw's Flanged Mace
Leftpaw's Footwear,Leftpaw's Footwear
Leftpaw's Greatbow,Leftpaw's Greatbow
Leftpaw's Greaves,Leftpaw's Greaves
Leftpaw's Grips,Leftpaw's Grips
Leftpaw's Guise,Leftpaw's Guise
Leftpaw's Harpoon Gun,Leftpaw's Harpoon Gun
Leftpaw's Herald,Leftpaw's Herald
Leftpaw's Impaler,Leftpaw's Impaler
Leftpaw's Leather Breather,Leftpaw's Leather Breather
Leftpaw's Leggings,Leftpaw's Leggings
Leftpaw's Masque,Leftpaw's Masque
Leftpaw's Metal Breather,Leftpaw's Metal Breather
Leftpaw's Musket,Leftpaw's Musket
Leftpaw's Pauldrons,Leftpaw's Pauldrons
Leftpaw's Razor,Leftpaw's Razor
Leftpaw's Reaver,Leftpaw's Reaver
Leftpaw's Revolver,Leftpaw's Revolver
Leftpaw's Settler Inscription,Leftpaw's Settler Inscription
Leftpaw's Settler Insignia,Leftpaw's Settler Insignia
Leftpaw's Short Bow,Leftpaw's Short Bow
Leftpaw's Shoulderguard,Leftpaw's Shoulderguard
Leftpaw's Spire,Leftpaw's Spire
Leftpaw's Striders,Leftpaw's Striders
Leftpaw's Tassets,Leftpaw's Tassets
Leftpaw's Trident,Leftpaw's Trident
Leftpaw's Visage,Leftpaw's Visage
Leftpaw's Visor,Leftpaw's Visor
Leftpaw's Wand,Leftpaw's Wand
Leftpaw's Warfists,Leftpaw's Warfists
Leftpaw's Warhammer,Leftpaw's Warhammer
Leftpaw's Weapon Chest,Leftpaw's Weapon Chest
Leftpaw's Wristguards,Leftpaw's Wristguards
Legacy Armor Box,Legacy Armor Box
Legacy Armor Skins Box,Legacy Armor Skins Box
Legend Dye,Legend Dye
Legendary Adelbern Loot Box,Legendary Adelbern Loot Box
Legendary Belongings of the Great Zehtuka,Legendary Belongings of the Great Zehtuka
Legendary Cache,Legendary Cache
