english,translate
Seraph Emblazoned Boots,Сапоги Серафима с узором
Seraph Emblazoned Coat,Серафимская расшитая накидка
Seraph Emblazoned Gloves,Серафимские перчатки с гербом
Seraph Emblazoned Helm,Серафимский украшенный шлем
Seraph Emblazoned Pants,Серафимские штаны с узором
Seraph Emblazoned Shoulders,Плечевые накладки Серафимов с гербом
Seraph Emblem,Эмблема Серафимов
Seraph Exalted Boots,Вознесённые сапоги Серафима
Seraph Exalted Coat,Возвышенный плащ Серафима
Seraph Exalted Gloves,Возвышенные перчатки Серафима
Seraph Exalted Mantle,Возвышенная мантия Серафима
Seraph Exalted Masque,Возвышенная маска Серафимов
Seraph Exalted Pants,Штаны Серафима
Seraph Focus,Фокус Серафимов
Seraph Greatsword,Серафимский большой меч
Seraph Hammer,Серафимский молот
Seraph Intricate Gossamer Insignia,Изысканный шелковый знак Серафима
Seraph Longbow,Серафимский длинный лук
Seraph Mace,Серафимская булава
Seraph Mantle,Серафимское оплечье
Seraph Medal of Honor,Серафимская медаль за отвагу
Seraph Medal of Stealth,Серафимская медаль за скрытность
Seraph Orichalcum Imbued Inscription,Серафимская орихалковая гравировка
Seraph Outrider Badge,Знак разведчика Серафимов
Seraph Pearl Bludgeoner,Жемчужная дубина Серафима
Seraph Pearl Blunderbuss,Жемчужный мушкетон Серафима
Seraph Pearl Brazier,Жемчужная жаровня Серафима
Seraph Pearl Broadsword,Жемчужный палаш Серафима
Seraph Pearl Carver,Жемчужный резак Серафима
Seraph Pearl Conch,Жемчужная раковина Серафима
Seraph Pearl Crusher,Жемчужный крушитель Серафима
Seraph Pearl Handcannon,Жемчужная ручная пушка Серафима
Seraph Pearl Impaler,Жемчужный пронзатель Серафима
Seraph Pearl Needler,Жемчужный игольник Серафима
Seraph Pearl Quarterstaff,Жемчужный шест Серафима
Seraph Pearl Reaver,Жемчужный жнец Серафима
Seraph Pearl Rod,Жемчужный жезл Серафима
Seraph Pearl Sabre,Жемчужная сабля Серафима
Seraph Pearl Shell,Жемчужная ракушка Серафима
Seraph Pearl Siren,Жемчужная сирена Серафима
Seraph Pearl Speargun,Серафимовский жемчужный гарпун
Seraph Pearl Stinger,Жемчужное жало Серафима
Seraph Pearl Trident,Серафический жемчужный трезубец
Seraph Pistol,Серафимский пистолет
Seraph Rifle,Серафимская винтовка
Seraph Scepter,Серафимский скипетр
Seraph Scout Badge,Значок разведчика Серафимов
Seraph Seraph Protector,"Серафим, защитник Серафимов"
Seraph Shield,Щит Серафимов
Seraph Short Bow,Короткий лук Серафимов
Seraph Shoulderpads,Наплечники Серафимов
Seraph Shoulders,Оплечье Серафимов
Seraph Spear,Копьё Серафимов
Seraph Speargun,Копьемет Серафимов
Seraph Spicy Ration,Острый паёк Серафима
Seraph Staff,Посох Серафимов
Seraph Standard Ration,Стандартный паёк Серафимов
Seraph Studded Coat,Куртка с шипами Серафимов
Seraph Supplies,Припасы Серафимов
Seraph Sword,Меч Серафимов
Seraph Torch,Факел Серафимов
Seraph Trebuchet User's Manual,Руководство пользователя требушета Серафимов
Seraph Trident,Трезубец Серафимов
Seraph Warhorn,Боевой рог Серафимов
Seraph Weapon Recipe Book,Книга рецептов серафимского оружия
Seraph Wings Backpack,Рюкзак крыльев серафима
Seraph Wings Backpack and Glider Combo,Комплект «Крылья Серафимов»: рюкзак и планер
Seraph's Landing Mace,Булава Приземления Серафимов
Seraph-Issue Axe,Серафимская боевая секира
Seraph-Issue Breastplate,Нагрудник образца Серафимов
Seraph-Issue Cloth Gloves,Тканевые перчатки образца Серафимов
Seraph-Issue Coat,Пальто образца Серафимов
