english,translate
Tamini Sword,Меч Тамини
Tamini Torch,Факел Тамини
Tang Dye,Краска «Танг»
Tangerine Dye,Краска «Мандарин»
Tangle Weed,Спутанная водоросль
Tangled Depths Tiger Refuge Sign,Знак убежища тигров в Спутанных глубинах
Tangled Depths: Commander's Choice Chest,Сундук выбора командира из Запутанных глубин
Tangled Depths: Hero's Choice Chest,Сундук выбора героя «Глубины переплетёний»
Tangled Net,Спутанная сеть
Tanglewood Wings Backpack,Рюкзак «Крылья Тэнглвуда»
Tanglewood Wings Backpack and Glider Combo,Комбо-набор «Крылья Тэнглвуда: рюкзак и планер»
Tapestry of Sacrifice,Гобелен жертвоприношения
Tapestry Shred,Лоскут гобелена
Tar Dye,Краска «Дёготь»
Tar Elemental Core,Ядро смоляного элементаля
Tar Flakes,Смоляные хлопья
Tar Removal Tool,Инструмент для удаления смолы
Tar-Bound Spell Book,"Книга заклинаний, связанных смолой"
Tarff Breastplate,Нагрудник Тарффа
Tarff Garb,Тарф Гарб
Tarff Leather Coat,Тарф Кожаное Пальто
Target Painter,Целеуказатель
Target Painter Trap,Ловушка целеуказателя
Targeted Rescue,Целевое спасение
Tarnish Dye,Краска «Тарниш»
Tarnished Brass Compass,Потускневший латунный компас
Tarnished Bronze Astrolabe,Потускневшая бронзовая астролябия
Tarnished Chain Armor,Потускневшая кольчужная броня
Tarnished Chain Chausses,Потускневшие кольчужные шоссы
Tarnished Chain Greaves,Потускневшие кольчужные наголенники
Tarnished Coast Weapon Skins Box,Ящик обликов оружия Потускневшего берега
Tarnished Coin,Потускневшая монета
Tarnished Compass,Потускневший компас
Tarnished Hewer,Потускневший секач
Tarnished Key,Потускневший ключ
Tarnished Kournan Coin,Потускневшая курнская монета
Tarnished Memory Crystal,Потускневший кристалл памяти
Tarnished Seal,Потускневшая печать
Tarnished Silver Dye,Краска «Потускневшее серебро»
Tarnished Silver Sextant,Потускневший серебряный секстант
Taro Dye,Краска «Таро»
Tarragon Leaves,Листья эстрагона
Tarragon Seed Pouch,Мешочек семян эстрагона
Tarragon Stuffed Poultry,Фаршированная эстрагоном птица
Tarrktun Personal Delivery Portal,Персональный портал доставки Таррктуна
Tarstar Gauntlets,Перчатки Тарстар
Tarstar Gloves,Рукавицы Тарстар
Tarstar Handwraps,Обмотки Тарстар
Tarstar Longbow,Длинный лук Тарстар
Task Item,Задание
"Task item. Give it to raptors as a tasty treat, or put it in the food baskets for Aksim to use later.","Предмет задания. Дайте его ящерам как вкусное угощение или положите в корзины с едой, чтобы Аксим использовал позже."
"Task item. Give it to raptors as a tasty treat, or put it in the food baskets for Aksim to use later. Seems gross, but hey, they like it.","Предмет для выполнения задания. Дайте его рапторам в качестве вкусного угощения или положите в корзины с едой, чтобы Аксим использовал их позже. Может, это и выглядит отвратительно, но им нравится."
Task item. Maybe the choya chef would want it.,"Предмет для выполнения задания. Возможно, шеф-повар Чоя захочет его."
Tassi's Relay Golem,Ретрансляционный голем Тасси
Taste of Instant World Experience,Вкус мгновенного погружения в игру
Taste of Liquid Karma,Вкус жидкой кармы
Tasteless Root,Безвкусный корень
Tasty Bat Wing,Вкусное летучее крыло
Tasty Cake,Вкусный пирог
Tasty Carrot,Вкусная морковка
Tasty Chak Legs,Вкусные чак-штаны
Tasty Devourer Carapace,Вкусный панцирь пожирателя
Tasty Dried Bark,Вкусная сушеная кора
Tasty Dried Carapace,Вкусный сушеный панцирь
Tasty Dried Cat's Paw,Вкусные сушеные кошачьи лапки
Tasty Dried Eel,Вкусный сушёный угорь
Tasty Dried Flower,Вкусные сушеные цветы
Tasty Dried Hoof,Вкусное вяленое копыто
Tasty Dried Shark,Вкусная сушёная акула
Tasty Golden Carrot,Вкусная золотая морковка
Tasty Herb,Вкусная трава
Tasty Karka Leg,Вкусная ножка карки
Tasty Kryptis Skin,Вкусная шкура криптиса
Tasty Meat,Вкусное мясо
Tasty Minotaur Flank,Вкусный минотавр (задняя часть)
Tasty Moss-Covered Bark,"Вкусная кора, покрытая мхом"
Tasty Ooze-Cured Meat,"Вкусное мясо, вяленное в слизи"
Tasty Skale Fin,Вкусная чешуйчатая рыба.
Tasty Skelk Liver,Вкусная печень скелька
Tasty Spider Leg,Вкусная ножка паука
Tasty Trail Ration,Вкусный походный паёк
Tasty Wurm Segment,Вкусный сегмент вурма
Tasty Wyvern Wing,Вкусное крыло виверны
Tateos's Armor Chest,Сундук с доспехами Татеоса
Tateos's Breastplate,Нагрудник Татеоса
Tateos's Breeches,Штаны Татеоса
Tateos's Cleric Insignia,Инсигния клирика Татеоса
Tateos's Cloth Breather,Тканевая дыхательная маска Татеоса
Tateos's Doublet,Дублет Татеоса
Tateos's Epaulets,Эполеты Татеоса
Tateos's Footwear,Обувь Татеоса
Tateos's Greaves,Наголенники Татеоса
Tateos's Grips,Хваты Татеоса
Tateos's Guise,Личина Татеоса
Tateos's Leather Breather,Кожаная дыхательная маска Татеоса
Tateos's Leggings,Поножи Татеоса
Tateos's Masque,Маска Татеоса
Tateos's Metal Breather,Металлическая дыхательная маска Татеоса
Tateos's Pauldrons,Наплечники Татеоса
Tateos's Shoulderguard,Наплечный доспех Татеоса
Tateos's Striders,Походные сапоги Татеоса
Tateos's Tassets,Набедренники Татеоса
Tateos's Visage,Лик Татеоса
Tateos's Visor,Забрало Татеоса
Tateos's Warfists,Боевые рукавицы Татеоса
Tateos's Wristguards,Наручи Татеоса
Tattered Awakened Garment,Потрёпанное пробуждённое одеяние
Tattered Bat Wing,Потрёпанное крыло летучей мыши
Tattered Centaur Cloth,Потрёпанная ткань кентавра
Tattered Hide,Истрёпанная шкура
Tattered Journal,Потрёпанный дневник
Tattered Kodan Flag,Потрёпанный флаг коданов
Tattered Letter,Потрёпанное письмо
Tattered Note,Потрёпанная записка
Tattered Pelt,Истрёпанная шкурка
Tattered Scroll,Истрёпанный свиток
Tattered Slade Pirate Flag,Потрёпанный пиратский флаг Слейда
Taupe Dye,Серо-коричневая краска
Tea Shade Dye,Краска чайного оттенка
Teaches the crafting recipe for all weights of this armor.,Обучает рецепту создания этой брони для всех типов веса.
Teal Bloom,Бирюзовый цветок
Teal Branded Mist,Бирюзовый знак Туманов
Teal Dye,Краска «Бирюза»
Teal Petal,Бирюзовый лепесток
Tear of Grenth,Слеза Грента
Tear of Jahai,Слеза Джахая
Teatime Focus Skin,Облик фокуса для чаепития
Technomagical Detector,Техномагический детектор
Technomancy Blueprint,Чертёж техномантии
Teleport to Friend,Телепорт к другу
Tempered Scale Chestplate,Закалённый чешуйчатый нагрудник
Tempered Scale Gauntlets,Закалённые чешуйчатые латные перчатки
Tempered Scale Greaves,Закалённые чешуйчатые наголенники
Tempered Scale Helm,Закалённый чешуйчатый шлем
Tempered Scale Legs,Закалённые чешуйчатые поножи
Tempered Scale Pauldrons,Закалённые чешуйчатые наплечники
Tempered Spinal Blades,Закалённые спинные лезвия
Tempered Spinal Blades (Infused),Закалённые спинные лезвия (насыщенные)
Tempest Axe Skin,Облик топора «Буря»
Tempest Cape,Плащ «Буря»
Tempest Dagger Skin,Облик кинжала «Буря»
Tempest Focus Skin,Облик фокуса «Буря»
Tempest Gaze Helm Skin,Облик шлема «Взгляд бури»
Tempest Greatsword Skin,Облик двуручного меча «Буря»
Tempest Hammer Skin,Облик молота «Буря»
Tempest Longbow Skin,Облик длинного лука «Буря»
Tempest Mace Skin,Облик булавы «Буря»
Tempest Pistol Skin,Облик пистолета «Буря»
Tempest Rifle Skin,Облик винтовки «Буря»
Tempest Scepter Skin,Облик скипетра «Буря»
Tempest Shield Skin,Облик щита «Буря»
Tempest Short Bow Skin,Облик короткого лука «Буря»
Tempest Staff Skin,Облик посоха «Буря»
Tempest Sword Skin,Облик меча «Буря»
Tempest Torch Skin,Облик факела «Буря»
Tempest Warhorn Skin,Облик рога «Буря»
Tempest Weapon Box,Ящик с оружием «Буря»
Tempest's Auric Sharpening Stone,Аурический точильный камень Бури
Tempest's Inscription,Гравировка бури
Tempest's Loop,Кольцо бури
Tempest's Warhorn,Боевой рог бури
Temple Gate,Врата храма
Temporary Selfless Potion,Временное зелье самоотвержённости
Ten Racing Medallions,Десять гоночных медальонов
Tenacious Creatures Mount Adoption License,Лицензия на ездовое животное «Цепкие создания»
Tenacious Creatures Mount Adoption Select License,Лицензия на выбор ездового животного «Цепкие создания»
Tender and lean.,Нежное и постное.
Tender and lean. Bright Shore will enjoy it.,Нежное и постное. Светлому Берегу понравится.
Tendril of Terror,Усик ужаса
Tendril Torchers: Bronze,Поджигатели усиков: Бронза
Tenebrous Axe,Мрачный топор
Tenebrous Crystal,Мрачный кристалл
Tenebrous Dagger,Мрачный кинжал
Tenebrous Focus,Мрачный фокус
Tenebrous Greatsword,Мрачный двуручный меч
Tenebrous Hammer,Мрачный молот
Tenebrous Longbow,Мрачный длинный лук
Tenebrous Mace,Мрачная булава
Tenebrous Pistol,Мрачный пистолет
Tenebrous Rifle,Мрачное ружьё
Tenebrous Scepter,Мрачный скипетр
Tenebrous Shield,Мрачный щит
Tenebrous Short Bow,Мрачный короткий лук
Tenebrous Staff,Мрачный посох
Tenebrous Sword,Мрачный меч
Tenebrous Torch,Мрачный факел
Tenebrous Warhorn,Мрачный боевой рог
Tengu Cultural Relic,Культурная реликвия тенгу
Tengu Echo Blade,Эхо-клинок тенгу
Tengu Feather Charm,Оберег из пера тенгу
Tengu Supply Box,Ящик с припасами тенгу
Tengu Support Mark,Метка поддержки тенгу
Tengu Supporter: Tier 1,Сторонник тенгу: Уровень 1
Tengu Supporter: Tier 2,Сторонник тенгу: Уровень 2
Tengu Supporter: Tier 3,Сторонник тенгу: Уровень 3
Tengu Supporter: Tier 4,Сторонник тенгу: Уровень 4
Tengu Supporter: Tier 5,Сторонник тенгу: Уровень 5
Tenth Birthday Gift,Подарок на десятый день рождения
Tequatl Rising Mini Pack,Мини-набор «Восстание Текватля»
Tequatl Tail Piece,Кусок хвоста Текватля
Tequatl Tailbone,Хвостовая кость Текватля
Tequatl's Bone Meal,Костная мука Текатля
Tequatl's Eye,Глаз Текватля
Tequatl's Hoard,Сокровищница Текватла
Terebinth Flower,Цветок теребинта
Terebinth Leaf,Лист теребинта
Terebinth Loop,Кольцо теребинта
Terebinth Protector,Защитник теребинта
Terebinth Staff,Посох теребинта
Terebinth's Calm,Покой теребинта
Termite Larva,Личинка термита
Termite Shovel,Лопата термита
Terracotta Antique Trident,Терракотовый античный трезубец
Terracotta Dye,Краска «Терракота»
Terranexic Labs Medal,Медаль Терранексикских лабораторий
Terror Toppler's Treasure,Сокровище Ужасного Опрокидывателя
Test Associate's Staff Mark I,"Посох младшего ассистента, марка I"
Test Associate's Staff Mark II,"Посох младшего ассистента, марка II"
Test Subject Captivity,Заточение подопытного
Testimony of Castoran Heroics,Свидетельства о героизме Касторана
Testimony of Desert Heroics,Свидетельства о героизме в пустыне
Testimony of Heroics,Свидетельство о героизме
Testimony of Jade Heroics,Свидетельства о подвигах героя из династии Нефритового Клинка
Tether yourself to enemies when you immobilize them. Deal damage to enemies that are still in range of the tether when it expires. <c=@reminder>Each enemy can only be tethered once per interval.</c>,"Привяжитесь к врагам, когда обездвиживаете их. Наносите урон врагам, всё ещё находящимся в радиусе действия привязки, когда она истекает. <c=@reminder>Каждый враг может быть привязан только один раз за интервал.</c>"
Thackeray Family Crest,Фамильный герб Такереев
Thackeray Family Replica Ring,Копия фамильного кольца Такереев
Thackeray's Armor Recipe Book,Книга рецептов брони Такерея
Thackeray's Barbute,Барбют Такерея
Thackeray's Boots,Сапоги Такерея
Thackeray's Breastplate,Нагрудник Такерея
Thackeray's Bugle,Горн Такерея
Thackeray's Bulwark,Эгида Такерея
Thackeray's Cleaver,Тесак Такерея
Thackeray's Cloth Breather,Тканевая дыхательная маска Такерея
Thackeray's Crescent,Полумесяц Такерея
Thackeray's Crusader,Крестоносец Такерея
Thackeray's Crusher,Дробитель Такерея
Thackeray's Cuirass,Кираса Такерея
Thackeray's Doublet,Дублет Такерея
Thackeray's Epaulets,Эполеты Такерея
Thackeray's Flame,Пламя Такерея
Thackeray's Focus,Фокус Такерея
Thackeray's Footwear,Обувь Такерея
Thackeray's Gauntlets,Латные перчатки Такерея
Thackeray's Gavel,Молот Такерея
Thackeray's Gladius,Гладиус Такерея
Thackeray's Gloves,Перчатки Такерея
Thackeray's Greatbow,Великий лук Такерея
Thackeray's Greaves,Поножи Такерея
Thackeray's Handcannon,Ручная пушка Такерея
Thackeray's Harpoon Gun,Гарпунное ружьё Такерея
Thackeray's Leather Breather,Кожаная дыхательная маска Такерея
Thackeray's Leggings,Наголенники Такерея
Thackeray's Masque,Маска Такерея
Thackeray's Metal Breather,Металлическая дыхательная маска Такерея
Thackeray's Pants,Штаны Такерея
Thackeray's Pauldrons,Наплечники Такерея
Thackeray's Pillar,Столп Такерея
Thackeray's Rifle,Винтовка Такерея
Thackeray's Rod,Жезл Такерея
Thackeray's Seraph Inscription,Серафическая гравировка Такерея
Thackeray's Seraph Insignia,Серафический знак Такерея
Thackeray's Shoulderguard,Наплечный доспех Такерея
Thackeray's Skewer,Вертел Такерея
Thackeray's Slicer,Резак Такерея
Thackeray's Spire,Шпиль Такерея
Thackeray's Tassets,Набедренники Такерея
Thackeray's Vambraces,Наручи Такерея
Thackeray's Visage,Лик Такерея
Thackeray's Weapon Recipe Book,Книга рецептов оружия Такерея
"Thag, Cycle of Tears of Severance","Таг, цикл скорби разлуки"
That seems to be everything. Better bring them all back to Isgarren.,"Кажется, это всё. Лучше отнести их всех Исгаррену."
Thaumacore Overcharged Quartz,Таумакорский перезаряженный кварц
Thaumanova Anomaly Spark,Искра Таумановой аномалии
Thaumanova Containment,Таумановская изоляция
Thaumanova Flames Siphon,Сифон пламени Таумановой
Thaumanova Fractal Field Research Paper,Научный труд полевых исследований фрактала «Тауманова»
Thaumanova Reactor Timed Mote,Ограниченная по времени крупица «Реактор Таумановы»
Thaumanova Research Notes,Исследовательские заметки Таумановой
"The 8th Anniversary Supply Drop
Use this to sign your account up for weekly 8th Anniversary Supply Drops. Receive the first drop immediately and three more between now and September 15.

First Drop:
5 Black Lion Chest Keys, a Golden Black Lion Chest Key, 2 Guaranteed Wardrobe Unlocks, and a Lorekeeper Weapon Select Box.
Second Drop:
A Bizarre Beasts Mount Select License, a choice of one Exotic Breeds, Mistborn, Curious Creatures, or New Horizons Mount Select License or a Bizarre Beasts Mount Adoption License, and a Black Lion Outfit Voucher.
Third Drop:
A Black Lion Dye Canister Package, a Black Lion Backpack and Glider Voucher, and a Black Lion Weapons Voucher.
Fourth Drop:
5 Black Lion Statuettes, a Mythic Weapon Choice, 2 Black Lion Miniature Claim Tickets, and a Black Lion Booster Box.","Восьмая годовщина: еженедельные поставки
Используйте эту функцию, чтобы подписаться на получение еженедельных поставок в честь восьмой годовщины. Получите первую поставку немедленно и ещё три до 15 сентября.

Первая поставка:
5 ключей от сундуков Чёрного Льва, золотой ключ от сундука Чёрного Льва, 2 гарантированные разблокировки предметов для внешнего вида и коробка с выбором оружия «Хранитель историй».
Вторая поставка:
Лицензия на выбор маунта из серии «Причудливые звери», возможность выбрать одну из лицензий на экзотические породы, «Дети туманов», «Любопытные существа» или «Новые горизонты», либо лицензию на усыновление маунта из серии «Причудливые звери» и ваучер на комплект снаряжения Чёрного Льва.
Третья поставка:
Пакет с красками для брони Чёрного Льва, ваучер на рюкзак и плащ Чёрного Льва и ваучер на оружие Чёрного Льва.
Четвёртая поставка:
5 статуэток Чёрного Льва, выбор мифического оружия, 2 билета на получение миниатюр Чёрного Льва и коробка с бонусами Чёрного Льва."
"The 9th Anniversary Supply Drop
Use this to sign your account up for weekly 9th Anniversary Supply Drops. Receive the first drop immediately and three more between now and September 7.

First Drop:
5 Black Lion Chest Keys, a Golden Black Lion Chest Key, 2 Guaranteed Wardrobe Unlocks, and a Black Lion Claim Ticket.
Second Drop:
A Black Lion Backpack and Glider Combo Voucher, a Black Lion Weapon Voucher, and 2 Black Lion Miniature Claim Tickets.
Third Drop:
A Deep Wilds Mount Select License, a choice of one Mistborn, Curious Creatures, Bizarre Beasts, or Lost Era Mount Select License or a Deep Wilds Mount Adoption License, a Mini Green Raptor Hatchling, a Mini Brown Springer Kit, a Mini Yellow Jackal Pup, a Mini Red Griffon Hatchling, a Mini Blue Skimmer Pup, and a Mini Red Shiba Inu.
Fourth Drop:
A Black Lion Outfit Voucher, a Black Lion Chair Voucher, and a Black Lion Booster Box.","9-я годовщина: еженедельные поставки
Используйте эту функцию, чтобы подписаться на получение еженедельных поставок в честь 9-й годовщины. Получите первую поставку немедленно и ещё три до 7 сентября.

Первая поставка:
5 ключей от сундуков Чёрного Льва, золотой ключ от сундука Чёрного Льва, 2 гарантированные разблокировки предметов для гардероба и билет на получение награды в Чёрном Льве.
Вторая поставка:
Купон на рюкзак и планер Чёрного Льва, купон на оружие Чёрного Льва и 2 билета на получение миниатюрных наград Чёрного Льва.
Третья поставка:
Лицензия на выбор маунта из Диких земель, возможность выбора одной лицензии на маунта из серий «Рожденные в тумане», «Любопытные существа», «Причудливые звери» или «Утерянные эпохи», либо лицензия на усыновление маунта из Диких земель, мини-зелёный раптор, мини-коричневый спрингер, мини-жёлтый шакал, мини-красный грифон, мини-синий скиммер и мини-красная собака шиба-ину.
Четвертая поставка:
Купон на комплект одежды Чёрного Льва, купон на предмет мебели Чёрного Льва и коробка с бонусами Чёрного Льва."
The accumulation of knowledge from completing Dessa's Daily Recommended Fractals. Her observers inside the fractals would be interested in your findings.,Накопление знаний за выполнение ежедневных рекомендуемых фракталов Дессы. Её наблюдатели внутри фракталов заинтересуются вашими находками.
The alchemist Gukumatz says this potion has strong dissolving capabilities. Researcher Levvi in Lion's Arch will be keenly interested in this.,"Алхимик Гукумац говорит, что это зелье обладает сильными растворяющими свойствами. Исследовательница Левви во Львиной Арке будет крайне заинтересована в нём."
The Ambush,Засада
The Anguish That Festers,Гноящаяся мука
The Anomaly,Аномалия
The Anthem of Adventure,Гимн приключений
The Anthem of Celebration,Гимн торжества
The Anthem of Determination,Гимн решимости
The Anthem of Doom,Гимн рока
The Anthem of Dread,Гимн ужаса
The Anthem of Dreams,Гимн грёз
The Anthem of Grandeur,Гимн величия
The Anthem of Homecoming,Гимн возвращения домой
The Anthem of Honor,Гимн Чести
The Anthem of Jubilance,Гимн Ликования
The Anthem of Soldiers,Гимн Солдат
The Anthem of Superior Adventures,Гимн превосходных приключений
The Anthem of the Fallen,Гимн Павших
The Anthem of Triumph,Гимн Триумфа
The Anthem of Victory,Гимн Победы
The Anthem of Whimsy,Гимн Причуды
The Apparatus,Аппарат
The aroma of sea breezes and simpler times wafts from the bottle. Use its contents to transform into...something.,"Аромат морских бризов и более простых времён исходит из бутылки. Используйте её содержимое, чтобы превратиться во...что-то."
The aroma of sea breezes and simpler times wafts from the bottle. Use its self-replenishing contents to transform into...something.,"Аромат морских бризов и более простых времён исходит из бутылки. Используйте её самовосполняющееся содержимое, чтобы превратиться во...что-то."
The Art of Forging: Nightsword Blade Edition,Искусство ковки: издание клинка Ночного меча
The Ascension,Вознесение
The Axe of Destiny,Топор Судьбы
"The backpack of a Durmand Priory leader.
<c=@flavor>""In my short life, you've taught me the most important lesson: Friends will go through anything for each other.""</c> 
—Magister Sieran, Durmand Priory","Рюкзак лидера Приората Дурманда.
<c=@flavor>«За свою короткую жизнь ты научил меня самому важному уроку: друзья пройдут через всё ради друг друга»</c>. 
—Магистр Сиеран, Приорат Дурманда"
The backpack of a journeyman member of the Durmand Priory.,Рюкзак подмастерья Приората Дурманда.
The backpack of a journeyman member of the Order of Whispers.,Рюкзак подмастерья Ордена Шепчущих.
The backpack of a journeyman member of the Vigil.,Рюкзак подмастерья Дозора.
"The backpack of a new member of the Durmand Priory.
<c=@flavor>""Mordremoth may have devastated the Pact Fleet, but our spirit remains strong.""</c> 
—Laranthir","Рюкзак нового члена Дурмандского Приората.
<c=@flavor>«Мордремот, возможно, уничтожил флот Договора, но наш дух остаётся сильным».</c> 
—Ларантир"
"The backpack of a new member of the Order of Whispers.
<c=@flavor>""Mordremoth may have devastated the Pact Fleet, but our spirit remains strong.""</c> 
—Laranthir","Рюкзак нового члена Ордена Шепчущих.
<c=@flavor>«Мордремот, возможно, уничтожил флот Договора, но наш дух остаётся сильным».</c> 
—Ларантир"
"The backpack of a new member of the Vigil.
<c=@flavor>""Mordremoth may have devastated the Pact Fleet, but our spirit remains strong.""</c> 
—Laranthir","Рюкзак нового члена Стражи.
<c=@flavor>«Мордремот, возможно, уничтожил флот Договора, но наш дух остаётся сильным».</c> 
—Ларантир"
"The backpack of a Vigil leader.
<c=@flavor>""You may win the battle, dragon, but you will never defeat our spirit!""</c> 
—Warmaster Forgal Kernsson, Vigil","Рюкзак лидера Дозора.
<c=@flavor>«Ты можешь выиграть битву, дракон, но ты никогда не сломишь наш дух!»</c> 
—Военачальник Форгал Кернссон, Дозор"
