english,translate
%str1%%str2%Lightborne Focus%str3%%str4%,%str1%%str2%Светорождённый фокус%str3%%str4%
%str1%%str2%Lightborne Greatsword%str3%%str4%,%str1%%str2%Светорождённый двуручный меч%str3%%str4%
%str1%%str2%Lightborne Hammer%str3%%str4%,%str1%%str2%Светорождённый молот%str3%%str4%
%str1%%str2%Lightborne Longbow%str3%%str4%,%str1%%str2%Светорождённый длинный лук%str3%%str4%
%str1%%str2%Lightborne Mace%str3%%str4%,%str1%%str2%Светорождённая булава%str3%%str4%
%str1%%str2%Lightborne Pistol%str3%%str4%,%str1%%str2%Светорождённый пистолет%str3%%str4%
%str1%%str2%Lightborne Rifle%str3%%str4%,%str1%%str2%Светорождённое ружьё%str3%%str4%
%str1%%str2%Lightborne Scepter%str3%%str4%,%str1%%str2%Светорождённый скипетр%str3%%str4%
%str1%%str2%Lightborne Shield%str3%%str4%,%str1%%str2%Светорождённый щит%str3%%str4%
%str1%%str2%Lightborne Short Bow%str3%%str4%,%str1%%str2%Светорождённый короткий лук%str3%%str4%
%str1%%str2%Lightborne Spear%str3%%str4%,%str1%%str2%Светорождённое копьё%str3%%str4%
%str1%%str2%Lightborne Staff%str3%%str4%,%str1%%str2%Светорождённый посох%str3%%str4%
%str1%%str2%Lightborne Sword%str3%%str4%,%str1%%str2%Светорождённый меч%str3%%str4%
%str1%%str2%Lightborne Torch%str3%%str4%,%str1%%str2%Светорождённый факел%str3%%str4%
%str1%%str2%Lightborne Warhorn%str3%%str4%,%str1%%str2%Светорождённый боевой рог%str3%%str4%
%str1%%str2%Lightning Catcher%str3%%str4%,%str1%%str2%Ловец молний%str3%%str4%
%str1%%str2%Lightning-Blessed Zephyrite Gloves%str3%%str4%,%str1%%str2%Благословлённые молнией перчатки зефиритов%str3%%str4%
%str1%%str2%Lightning-Touched Zephyrite Gloves%str3%%str4%,%str1%%str2%Тронутые молнией перчатки зефиритов%str3%%str4%
%str1%%str2%Lightward's Battlehammer%str3%%str4%,%str1%%str2%Боевой молот Светостража%str3%%str4%
%str1%%str2%Lightward's Battlestaff%str3%%str4%,%str1%%str2%Боевой посох Светостража%str3%%str4%
%str1%%str2%Lined Toymaker's Bag%str3%%str4%,%str1%%str2%Подбитая сумка игрушечника%str3%%str4%
%str1%%str2%Lion Captain's Cape%str3%%str4%,%str1%%str2%Плащ капитана Львов%str3%%str4%
%str1%%str2%Lionguard Axe%str3%%str4%,%str1%%str2%Топор Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Bow%str3%%str4%,%str1%%str2%Лук Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Brand%str3%%str4%,%str1%%str2%Клеймо Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Cannon%str3%%str4%,%str1%%str2%Пушка Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Dagger%str3%%str4%,%str1%%str2%Кинжал Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Gizmo%str3%%str4%,%str1%%str2%Штуковина Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Greatsword%str3%%str4%,%str1%%str2%Двуручный меч Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Hammer%str3%%str4%,%str1%%str2%Молот Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Harpoon Gun%str3%%str4%,%str1%%str2%Гарпунная пушка Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Harpoon%str3%%str4%,%str1%%str2%Гарпун Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Mace%str3%%str4%,%str1%%str2%Булава Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Pistol%str3%%str4%,%str1%%str2%Пистолет Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Rifle%str3%%str4%,%str1%%str2%Ружьё Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Scepter%str3%%str4%,%str1%%str2%Скипетр Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Shield%str3%%str4%,%str1%%str2%Щит Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Short Bow%str3%%str4%,%str1%%str2%Короткий лук Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Spear%str3%%str4%,%str1%%str2%Копьё Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Staff%str3%%str4%,%str1%%str2%Посох Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Sword%str3%%str4%,%str1%%str2%Меч Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Trident%str3%%str4%,%str1%%str2%Трезубец Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Trispear%str3%%str4%,%str1%%str2%Трезубое копьё Львиной стражи%str3%%str4%
%str1%%str2%Lionguard Warhorn%str3%%str4%,%str1%%str2%Боевой рог Львиной стражи%str3%%str4%
%str1%%str2%Liturgy%str3%%str4%,%str1%%str2%Литургия%str3%%str4%
%str1%%str2%Living Short Bow%str3%%str4%,%str1%%str2%Живой короткий лук%str3%%str4%
%str1%%str2%Longbow of the Dragon's Deep%str3%%str4%,%str1%%str2%Длинный лук Драконьей Глуби%str3%%str4%
%str1%%str2%Longbow%str3%%str4%,%str1%%str2%Длинный лук%str3%%str4%
%str1%%str2%Lord Caudecus's Pistol%str3%%str4%,%str1%%str2%Пистолет лорда Кодекуса%str3%%str4%
%str1%%str2%Lord Caudecus's Sword%str3%%str4%,%str1%%str2%Меч лорда Кодекуса%str3%%str4%
%str1%%str2%Lord Faren's Rapier%str3%%str4%,%str1%%str2%Рапира лорда Фарена%str3%%str4%
%str1%%str2%Lord Taeres's Shadow%str3%%str4%,%str1%%str2%Тень лорда Тэреса%str3%%str4%
%str1%%str2%Lovestruck Anlace%str3%%str4%,%str1%%str2%Влюблённый анлас%str3%%str4%
%str1%%str2%Lovestruck Axe%str3%%str4%,%str1%%str2%Влюблённый топор%str3%%str4%
%str1%%str2%Lovestruck Call%str3%%str4%,%str1%%str2%Влюблённый зов%str3%%str4%
%str1%%str2%Lovestruck Flame%str3%%str4%,%str1%%str2%Влюблённое пламя%str3%%str4%
%str1%%str2%Lovestruck Focus%str3%%str4%,%str1%%str2%Влюблённый фокус%str3%%str4%
%str1%%str2%Lovestruck Greatsword%str3%%str4%,%str1%%str2%Влюблённый двуручный меч%str3%%str4%
%str1%%str2%Lovestruck Hammer%str3%%str4%,%str1%%str2%Влюблённый молот%str3%%str4%
%str1%%str2%Lovestruck Longbow%str3%%str4%,%str1%%str2%Влюблённый длинный лук%str3%%str4%
%str1%%str2%Lovestruck Mace%str3%%str4%,%str1%%str2%Влюблённая булава%str3%%str4%
%str1%%str2%Lovestruck Pistol%str3%%str4%,%str1%%str2%Влюблённый пистолет%str3%%str4%
%str1%%str2%Lovestruck Protector%str3%%str4%,%str1%%str2%Влюблённый протектор%str3%%str4%
%str1%%str2%Lovestruck Rifle%str3%%str4%,%str1%%str2%Влюблённое ружьё%str3%%str4%
%str1%%str2%Lovestruck Scepter%str3%%str4%,%str1%%str2%Влюблённый скипетр%str3%%str4%
%str1%%str2%Lovestruck Short Bow%str3%%str4%,%str1%%str2%Влюблённый короткий лук%str3%%str4%
%str1%%str2%Lovestruck Staff%str3%%str4%,%str1%%str2%Влюблённый посох%str3%%str4%
%str1%%str2%Lovestruck Sword%str3%%str4%,%str1%%str2%Влюблённый меч%str3%%str4%
%str1%%str2%Loyalty%str3%%str4%,%str1%%str2%Верность%str3%%str4%
%str1%%str2%Luminate's Backplate%str3%%str4%,%str1%%str2%Наспинная пластина Просветлённого%str3%%str4%
