english,translate
%str1%%str2%The Mad Moon%str3%%str4%,%str1%%str2%Безумная луна%str3%%str4%
%str1%%str2%The Maelstrom%str3%%str4%,%str1%%str2%Водоворот%str3%%str4%
%str1%%str2%The Mechanism%str3%%str4%,%str1%%str2%Механизм%str3%%str4%
%str1%%str2%The Minstrel%str3%%str4%,%str1%%str2%Менестрель%str3%%str4%
%str1%%str2%The Moot%str3%%str4%,%str1%%str2%Мут%str3%%str4%
%str1%%str2%The Predator%str3%%str4%,%str1%%str2%Хищник%str3%%str4%
%str1%%str2%The Punisher%str3%%str4%,%str1%%str2%Жнец%str3%%str4%
%str1%%str2%The Raven Staff%str3%%str4%,%str1%%str2%Посох ворона%str3%%str4%
%str1%%str2%The Shining Blade%str3%%str4%,%str1%%str2%Сияющий Клинок%str3%%str4%
%str1%%str2%The Stingray%str3%%str4%,%str1%%str2%Скат%str3%%str4%
%str1%%str2%The True Name%str3%%str4%,%str1%%str2%Истинное имя%str3%%str4%
%str1%%str2%The Ugly Stick%str3%%str4%,%str1%%str2%Уродливая палка%str3%%str4%
%str1%%str2%Thundercrag Axe%str3%%str4%,%str1%%str2%Громовая секира%str3%%str4%
%str1%%str2%Thundercrag Dagger%str3%%str4%,%str1%%str2%Громовой кинжал%str3%%str4%
%str1%%str2%Thundercrag Focus%str3%%str4%,%str1%%str2%Громовой фокус%str3%%str4%
%str1%%str2%Thundercrag Greatsword%str3%%str4%,%str1%%str2%Громовой двуручный меч%str3%%str4%
%str1%%str2%Thundercrag Hammer%str3%%str4%,%str1%%str2%Громовой молот%str3%%str4%
%str1%%str2%Thundercrag Longbow%str3%%str4%,%str1%%str2%Громовой длинный лук%str3%%str4%
%str1%%str2%Thundercrag Mace%str3%%str4%,%str1%%str2%Громовая булава%str3%%str4%
%str1%%str2%Thundercrag Pistol%str3%%str4%,%str1%%str2%Громовой пистолет%str3%%str4%
%str1%%str2%Thundercrag Rifle%str3%%str4%,%str1%%str2%Громовая винтовка%str3%%str4%
%str1%%str2%Thundercrag Scepter%str3%%str4%,%str1%%str2%Громовой скипетр%str3%%str4%
%str1%%str2%Thundercrag Shield%str3%%str4%,%str1%%str2%Громовой щит%str3%%str4%
%str1%%str2%Thundercrag Short Bow%str3%%str4%,%str1%%str2%Громовой короткий лук%str3%%str4%
%str1%%str2%Thundercrag Staff%str3%%str4%,%str1%%str2%Громовой посох%str3%%str4%
%str1%%str2%Thundercrag Sword%str3%%str4%,%str1%%str2%Громовой меч%str3%%str4%
%str1%%str2%Thundercrag Torch%str3%%str4%,%str1%%str2%Громовой факел%str3%%str4%
%str1%%str2%Thundercrag Warhorn%str3%%str4%,%str1%%str2%Громовой боевой рог%str3%%str4%
%str1%%str2%Tiger Charr Backpack%str3%%str4%,%str1%%str2%Рюкзак тигра-чарра%str3%%str4%
