english,translate
%str1%%str2%Full Moon Scepter%str3%%str4%,%str1%%str2%Скипетр «Полная луна»%str3%%str4%
%str1%%str2%Full Moon Shield%str3%%str4%,%str1%%str2%Щит «Полная луна»%str3%%str4%
%str1%%str2%Full Moon Short Bow%str3%%str4%,%str1%%str2%Short Bow «Полная луна»%str3%%str4%
%str1%%str2%Full Moon Spear%str3%%str4%,%str1%%str2%Копьё «Полная луна»%str3%%str4%
%str1%%str2%Full Moon Staff%str3%%str4%,%str1%%str2%Посох «Полная луна»%str3%%str4%
%str1%%str2%Full Moon Sword%str3%%str4%,%str1%%str2%Меч «Полная луна»%str3%%str4%
%str1%%str2%Full Moon Torch%str3%%str4%,%str1%%str2%Факел «Полная луна»%str3%%str4%
%str1%%str2%Full Moon Warhorn%str3%%str4%,%str1%%str2%Боевой рог «Полная луна»%str3%%str4%
%str1%%str2%Funerary Axe%str3%%str4%,%str1%%str2%Погребальный топор%str3%%str4%
%str1%%str2%Funerary Boots%str3%%str4%,%str1%%str2%Погребальные сапоги%str3%%str4%
%str1%%str2%Funerary Breastplate%str3%%str4%,%str1%%str2%Погребальный нагрудник%str3%%str4%
%str1%%str2%Funerary Cowl%str3%%str4%,%str1%%str2%Погребальный клобук%str3%%str4%
%str1%%str2%Funerary Dagger%str3%%str4%,%str1%%str2%Погребальный кинжал%str3%%str4%
%str1%%str2%Funerary Focus%str3%%str4%,%str1%%str2%Погребальный фокус%str3%%str4%
%str1%%str2%Funerary Gauntlets%str3%%str4%,%str1%%str2%Погребальные латные перчатки%str3%%str4%
%str1%%str2%Funerary Gloves%str3%%str4%,%str1%%str2%Погребальные перчатки%str3%%str4%
%str1%%str2%Funerary Greatsword%str3%%str4%,%str1%%str2%Погребальный двуручный меч%str3%%str4%
%str1%%str2%Funerary Greaves%str3%%str4%,%str1%%str2%Погребальные наголенники%str3%%str4%
%str1%%str2%Funerary Hammer%str3%%str4%,%str1%%str2%Погребальный молот%str3%%str4%
%str1%%str2%Funerary Helmet%str3%%str4%,%str1%%str2%Погребальный шлем%str3%%str4%
%str1%%str2%Funerary Jerkin%str3%%str4%,%str1%%str2%Погребальный колет%str3%%str4%
%str1%%str2%Funerary Leggings%str3%%str4%,%str1%%str2%Погребальные поножи%str3%%str4%
%str1%%str2%Funerary Longbow%str3%%str4%,%str1%%str2%Погребальный длинный лук%str3%%str4%
%str1%%str2%Funerary Mace%str3%%str4%,%str1%%str2%Погребальная булава%str3%%str4%
%str1%%str2%Funerary Mantle%str3%%str4%,%str1%%str2%Погребальная накидка%str3%%str4%
%str1%%str2%Funerary Mask%str3%%str4%,%str1%%str2%Погребальная маска%str3%%str4%
%str1%%str2%Funerary Pants%str3%%str4%,%str1%%str2%Погребальные штаны%str3%%str4%
%str1%%str2%Funerary Pauldrons%str3%%str4%,%str1%%str2%Погребальные наплечники%str3%%str4%
%str1%%str2%Funerary Pistol%str3%%str4%,%str1%%str2%Погребальный пистолет%str3%%str4%
%str1%%str2%Funerary Rifle%str3%%str4%,%str1%%str2%Погребальная винтовка%str3%%str4%
%str1%%str2%Funerary Scepter%str3%%str4%,%str1%%str2%Погребальный скипетр%str3%%str4%
%str1%%str2%Funerary Shield%str3%%str4%,%str1%%str2%Погребальный щит%str3%%str4%
%str1%%str2%Funerary Shoes%str3%%str4%,%str1%%str2%Погребальные туфли%str3%%str4%
%str1%%str2%Funerary Short Bow%str3%%str4%,%str1%%str2%Погребальный короткий лук%str3%%str4%
%str1%%str2%Funerary Shoulderpads%str3%%str4%,%str1%%str2%Погребальные оплечья%str3%%str4%
%str1%%str2%Funerary Staff%str3%%str4%,%str1%%str2%Погребальный посох%str3%%str4%
%str1%%str2%Funerary Sword%str3%%str4%,%str1%%str2%Погребальный меч%str3%%str4%
%str1%%str2%Funerary Tassets%str3%%str4%,%str1%%str2%Погребальные набедренники%str3%%str4%
%str1%%str2%Funerary Torch%str3%%str4%,%str1%%str2%Погребальный факел%str3%%str4%
%str1%%str2%Funerary Vambraces%str3%%str4%,%str1%%str2%Погребальные наручи%str3%%str4%
%str1%%str2%Funerary Vestments%str3%%str4%,%str1%%str2%Погребальные одеяния%str3%%str4%
%str1%%str2%Funerary Warhorn%str3%%str4%,%str1%%str2%Погребальный боевой рог%str3%%str4%
%str1%%str2%Fused Axe%str3%%str4%,%str1%%str2%Сплавленный топор%str3%%str4%
%str1%%str2%Fused Focus%str3%%str4%,%str1%%str2%Сплавленный фокус%str3%%str4%
%str1%%str2%Fused Greatsword%str3%%str4%,%str1%%str2%Сплавленный двуручный меч%str3%%str4%
%str1%%str2%Fused Longbow%str3%%str4%,%str1%%str2%Сплавленный длинный лук%str3%%str4%
%str1%%str2%Fused Mace%str3%%str4%,%str1%%str2%Сплавленная булава%str3%%str4%
%str1%%str2%Fused Rifle%str3%%str4%,%str1%%str2%Сплавленная винтовка%str3%%str4%
%str1%%str2%Fused Scepter%str3%%str4%,%str1%%str2%Сплавленный скипетр%str3%%str4%
%str1%%str2%Fused Shield%str3%%str4%,%str1%%str2%Сплавленный щит%str3%%str4%
%str1%%str2%Fused Short Bow%str3%%str4%,%str1%%str2%Сплавленный короткий лук%str3%%str4%
%str1%%str2%Fused Staff%str3%%str4%,%str1%%str2%Сплавленный посох%str3%%str4%
%str1%%str2%Fused Sword%str3%%str4%,%str1%%str2%Сплавленный меч%str3%%str4%
"%str1%%str2%Fused Torch[pl:""Torches""]%str3%%str4%",%str1%%str2%[Сплавленный факел|Сплавленных факела|Сплавленных факелов]%str3%%str4%
%str1%%str2%Fused Warhorn%str3%%str4%,%str1%%str2%Сплавленный боевой рог%str3%%str4%
%str1%%str2%Gages of the Obedient%str3%%str4%,%str1%%str2%Перчатки Покорного%str3%%str4%
%str1%%str2%Gallant Axe%str3%%str4%,%str1%%str2%Доблестный топор%str3%%str4%
%str1%%str2%Gallant Dagger%str3%%str4%,%str1%%str2%Доблестный кинжал%str3%%str4%
%str1%%str2%Gallant Focus%str3%%str4%,%str1%%str2%Доблестный фокус%str3%%str4%
%str1%%str2%Gallant Greatsword%str3%%str4%,%str1%%str2%Доблестный двуручный меч%str3%%str4%
%str1%%str2%Gallant Hammer%str3%%str4%,%str1%%str2%Доблестный молот%str3%%str4%
%str1%%str2%Gallant Longbow%str3%%str4%,%str1%%str2%Доблестный длинный лук%str3%%str4%
%str1%%str2%Gallant Mace%str3%%str4%,%str1%%str2%Доблестная булава%str3%%str4%
%str1%%str2%Gallant Pistol%str3%%str4%,%str1%%str2%Доблестный пистолет%str3%%str4%
%str1%%str2%Gallant Rifle%str3%%str4%,%str1%%str2%Доблестная винтовка%str3%%str4%
%str1%%str2%Gallant Scepter%str3%%str4%,%str1%%str2%Доблестный скипетр%str3%%str4%
%str1%%str2%Gallant Shield%str3%%str4%,%str1%%str2%Доблестный щит%str3%%str4%
%str1%%str2%Gallant Short Bow%str3%%str4%,%str1%%str2%Доблестный короткий лук%str3%%str4%
%str1%%str2%Gallant Staff%str3%%str4%,%str1%%str2%Доблестный посох%str3%%str4%
%str1%%str2%Gallant Sword%str3%%str4%,%str1%%str2%Доблестный меч%str3%%str4%
%str1%%str2%Gallant Torch%str3%%str4%,%str1%%str2%Доблестный факел%str3%%str4%
%str1%%str2%Gallant Warhorn%str3%%str4%,%str1%%str2%Доблестный боевой рог%str3%%str4%
%str1%%str2%Galvanic Boots%str3%%str4%,%str1%%str2%Гальванические сапоги%str3%%str4%
%str1%%str2%Galvanic Coat%str3%%str4%,%str1%%str2%Гальваническая куртка%str3%%str4%
%str1%%str2%Galvanic Epaulets%str3%%str4%,%str1%%str2%Гальванические эполеты%str3%%str4%
%str1%%str2%Galvanic Gloves%str3%%str4%,%str1%%str2%Гальванические перчатки%str3%%str4%
%str1%%str2%Galvanic Helm%str3%%str4%,%str1%%str2%Гальванический шлем%str3%%str4%
%str1%%str2%Galvanic Leggings%str3%%str4%,%str1%%str2%Гальванические поножи%str3%%str4%
%str1%%str2%Ganadriva%str3%%str4%,%str1%%str2%Ганадрива%str3%%str4%
%str1%%str2%Gargoyle Axe%str3%%str4%,%str1%%str2%Топор горгульи%str3%%str4%
%str1%%str2%Gargoyle Dagger%str3%%str4%,%str1%%str2%Кинжал горгульи%str3%%str4%
%str1%%str2%Gargoyle Focus%str3%%str4%,%str1%%str2%Фокус горгульи%str3%%str4%
%str1%%str2%Gargoyle Greatsword%str3%%str4%,%str1%%str2%Двуручный меч горгульи%str3%%str4%
%str1%%str2%Gargoyle Hammer%str3%%str4%,%str1%%str2%Молот горгульи%str3%%str4%
%str1%%str2%Gargoyle Longbow%str3%%str4%,%str1%%str2%Длинный лук горгульи%str3%%str4%
%str1%%str2%Gargoyle Mace%str3%%str4%,%str1%%str2%Булава горгульи%str3%%str4%
%str1%%str2%Gargoyle Pistol%str3%%str4%,%str1%%str2%Пистолет горгульи%str3%%str4%
%str1%%str2%Gargoyle Rifle%str3%%str4%,%str1%%str2%Винтовка горгульи%str3%%str4%
%str1%%str2%Gargoyle Scepter%str3%%str4%,%str1%%str2%Скипетр горгульи%str3%%str4%
%str1%%str2%Gargoyle Shield%str3%%str4%,%str1%%str2%Щит горгульи%str3%%str4%
%str1%%str2%Gargoyle Short Bow%str3%%str4%,%str1%%str2%Короткий лук горгульи%str3%%str4%
%str1%%str2%Gargoyle Staff%str3%%str4%,%str1%%str2%Посох горгульи%str3%%str4%
%str1%%str2%Gargoyle Sword%str3%%str4%,%str1%%str2%Меч горгульи%str3%%str4%
%str1%%str2%Gargoyle Torch%str3%%str4%,%str1%%str2%Факел горгульи%str3%%str4%
%str1%%str2%Gargoyle Warhorn%str3%%str4%,%str1%%str2%Боевой рог горгульи%str3%%str4%
%str1%%str2%Gas Mask%str3%%str4%,%str1%%str2%Газовая маска%str3%%str4%
%str1%%str2%Gauntlets of Dhuum%str3%%str4%,%str1%%str2%Латные перчатки Дуума%str3%%str4%
%str1%%str2%Gauntlets of the Obedient%str3%%str4%,%str1%%str2%Латные перчатки Покорного%str3%%str4%
%str1%%str2%Gaze of the Khan-Ur%str3%%str4%,%str1%%str2%Взор Хан-Ура%str3%%str4%
