english,translate
Superior Sigil[s] of Cruelty,[Печать|Печати|Печатей] жестокости высшего качества
Superior Sigil[s] of Debility,[Печать|Печати|Печатей] слабости высшего качества
Superior Sigil[s] of Demon Slaying,[Печать|Печати|Печатей] истребления демонов высшего качества
Superior Sigil[s] of Demons,[Печать|Печати|Печатей] демонов высшего качества
Superior Sigil[s] of Destroyer Slaying,[Печать|Печати|Печатей] истребления разрушителей высшего качества
Superior Sigil[s] of Doom,[Печать|Печати|Печатей] рока высшего качества
Superior Sigil[s] of Draining,[Печать|Печати|Печатей] истощения высшего качества
Superior Sigil[s] of Dreams,[Печать|Печати|Печатей] грёз высшего качества
Superior Sigil[s] of Earth,[Большой символ земли|Большого символа земли|Больших символов земли]
Superior Sigil[s] of Elemental Slaying,[Большой символ убийства стихийных|Большого символа убийства стихийных|Больших символов убийства стихийных]
Superior Sigil[s] of Energy,[Большой символ энергии|Большого символа энергии|Больших символов энергии]
Superior Sigil[s] of Explosive Vortex,[Большой символ взрывного вихря|Большого символа взрывного вихря|Больших символов взрывного вихря]
Superior Sigil[s] of Fire,[Большой символ огня|Большого символа огня|Больших символов огня]
Superior Sigil[s] of Force,[Большой символ силы|Большого символа силы|Больших символов силы]
Superior Sigil[s] of Frailty,[Большой символ хрупкости|Большого символа хрупкости|Больших символов хрупкости]
Superior Sigil[s] of Frenzy,[Большой символ неистовства|Большого символа неистовства|Больших символов неистовства]
Superior Sigil[s] of Generosity,[Большой символ щедрости|Большого символа щедрости|Больших символов щедрости]
Superior Sigil[s] of Geomancy,[Большой символ геомантии|Большого символа геомантии|Больших символов геомантии]
Superior Sigil[s] of Ghost Slaying,[Большой символ убийства призраков|Большого символа убийства призраков|Больших символов убийства призраков]
Superior Sigil[s] of Grawl Slaying,[Большой символ убийства граулей|Большого символа убийства граулей|Больших символов убийства граулей]
Superior Sigil[s] of Hobbling,[Большой символ хромоты|Большого символа хромоты|Больших символов хромоты]
Superior Sigil[s] of Hologram Slaying,[Большой символ убийства голограмм|Большого символа убийства голограмм|Больших символов убийства голограмм]
Superior Sigil[s] of Hydromancy,[Большой символ гидромантии|Большого символа гидромантии|Больших символов гидромантии]
Superior Sigil[s] of Ice,[Высший символ|Высших символа|Высших символов] льда
Superior Sigil[s] of Icebrood Slaying,[Высший символ|Высших символа|Высших символов] истребления ледяных порождений
Superior Sigil[s] of Impact,[Высший символ|Высших символа|Высших символов] удара
Superior Sigil[s] of Incapacitation,[Высший символ|Высших символа|Высших символов] обездвиживания
Superior Sigil[s] of Justice,[Высший символ|Высших символа|Высших символов] правосудия
Superior Sigil[s] of Karka Slaying,[Высший символ|Высших символа|Высших символов] истребления карка
Superior Sigil[s] of Leeching,[Высший символ|Высших символа|Высших символов] вампиризма
Superior Sigil[s] of Life,[Высший символ|Высших символа|Высших символов] жизни
Superior Sigil[s] of Luck,[Высший символ|Высших символа|Высших символов] удачи
Superior Sigil[s] of Mad Scientists,[Высший символ|Высших символа|Высших символов] безумных учёных
Superior Sigil[s] of Malice,[Высший символ|Высших символа|Высших символов] злобы
Superior Sigil[s] of Mischief,[Высший символ|Высших символа|Высших символов] озорства
Superior Sigil[s] of Momentum,[Высший символ|Высших символа|Высших символов] инерции
Superior Sigil[s] of Nullification,[Высший символ|Высших символа|Высших символов] аннулирования
Superior Sigil[s] of Ogre Slaying,[Высший символ|Высших символа|Высших символов] истребления огров
Superior Sigil[s] of Paralyzation,[Печать|Печати|Печатей] паралича высшего качества
Superior Sigil[s] of Perception,[Печать|Печати|Печатей] восприятия высшего качества
Superior Sigil[s] of Peril,[Печать|Печати|Печатей] опасности высшего качества
Superior Sigil[s] of Purity,[Печать|Печати|Печатей] чистоты высшего качества
Superior Sigil[s] of Rage,[Печать|Печати|Печатей] ярости высшего качества
Superior Sigil[s] of Rending,[Печать|Печати|Печатей] разрыва высшего качества
Superior Sigil[s] of Renewal,[Печать|Печати|Печатей] обновления высшего качества
Superior Sigil[s] of Restoration,[Печать|Печати|Печатей] восстановления высшего качества
Superior Sigil[s] of Ruthlessness,[Печать|Печати|Печатей] безжалостности высшего качества
Superior Sigil[s] of Serpent Slaying,[Печать|Печати|Печатей] истребления змей высшего качества
Superior Sigil[s] of Severance,[Печать|Печати|Печатей] отсечения высшего качества
Superior Sigil[s] of Smoldering,[Печать|Печати|Печатей] тления высшего качества
Superior Sigil[s] of Smothering,[Печать|Печати|Печатей] удушения высшего качества
Superior Sigil[s] of Sorrow,[Печать|Печати|Печатей] скорби высшего качества
Superior Sigil[s] of Speed,[Печать|Печати|Печатей] скорости высшего качества
Superior Sigil[s] of Stamina,[Печать|Печати|Печатей] выносливости высшего качества
Superior Sigil[s] of Strength,[Печать|Печати|Печатей] силы высшего качества
Superior Sigil[s] of the Night,[Печать|Печати|Печатей] ночи высшего качества
Superior Sigil[s] of the Stars,[Печать|Печати|Печатей] звёзд высшего качества
Superior Sigil[s] of Torment,[Печать|Печати|Печатей] мук высшего качества
Superior Sigil[s] of Transference,[Печать|Печати|Печатей] переноса высшего качества
Superior Sigil[s] of Undead Slaying,[Печать|Печати|Печатей] убийства нежити высшего качества
Superior Sigil[s] of Venom,[Печать|Печати|Печатей] яда высшего качества
Superior Sigil[s] of Vision,[Печать|Печати|Печатей] видения высшего качества
Superior Sigil[s] of Water,[Печать|Печати|Печатей] воды высшего качества
Superior Sigil[s] of Whirling Deflection,[Печать|Печати|Печатей] вихревого отражения высшего качества
Superior Sigil[s] of Wrath,[Печать|Печати|Печатей] гнева высшего качества
Superior Trebuchet,Превосходный требушет
Superior Trebuchet Blueprint[s],[Чертёж|Чертежа|Чертежей] требушета высшего качества
Superior Trebuchet Build Site,Место сборки превосходного требушета
Supple Leather Boots,Мягкие кожаные сапоги
Supple Leather Boots Skin[s],[Облик|Облика|Обликов] сапог из мягкой кожи
Supple Leather Coat,Мягкое кожаное пальто
Supple Leather Coat Skin[s],[Облик|Облика|Обликов] куртки из мягкой кожи
Supple Leather Gloves,Мягкие кожаные перчатки
Supple Leather Gloves Skin[s],[Облик|Облика|Обликов] перчаток из мягкой кожи
Supple Leather Leggings Skin[s],[Облик|Облика|Обликов] поножей из мягкой кожи
Supple Leather Mask Skin[s],[Облик|Облика|Обликов] маски из мягкой кожи
