english,translate
%str1%%str2%Mordrem Rifle%str3%%str4%,%str1%%str2%Мордремская винтовка%str3%%str4%
%str1%%str2%Mordrem Saber%str3%%str4%,%str1%%str2%Мордремская сабля%str3%%str4%
%str1%%str2%Mordrem Scepter%str3%%str4%,%str1%%str2%Мордремский скипетр%str3%%str4%
%str1%%str2%Mordrem Shield%str3%%str4%,%str1%%str2%Мордремский щит%str3%%str4%
%str1%%str2%Mordrem Short Bow%str3%%str4%,%str1%%str2%Мордремский короткий лук%str3%%str4%
%str1%%str2%Mordrem Staff%str3%%str4%,%str1%%str2%Мордремский посох%str3%%str4%
%str1%%str2%Mordrem Sword%str3%%str4%,%str1%%str2%Мордремский меч%str3%%str4%
%str1%%str2%Mordrem Torch%str3%%str4%,%str1%%str2%Мордремский факел%str3%%str4%
%str1%%str2%Mordrem Warblade%str3%%str4%,%str1%%str2%Боевой клинок мордрем%str3%%str4%
%str1%%str2%Mordrem Warbow%str3%%str4%,%str1%%str2%Боевой лук мордрем%str3%%str4%
%str1%%str2%Mordrem Warhorn%str3%%str4%,%str1%%str2%Боевой рог мордрем%str3%%str4%
%str1%%str2%Mountaincall Warhorn%str3%%str4%,%str1%%str2%Призывающий горы рог%str3%%str4%
%str1%%str2%Musket of the Broken Voice%str3%%str4%,%str1%%str2%Мушкет «Сломанный голос»%str3%%str4%
%str1%%str2%Musket of the Scion%str3%%str4%,%str1%%str2%Мушкет отпрыска%str3%%str4%
%str1%%str2%Musket of the Sunless%str3%%str4%,%str1%%str2%Мушкет беззвучных%str3%%str4%
%str1%%str2%Mysterious Vine%str3%%str4%,%str1%%str2%Таинственная лоза%str3%%str4%
%str1%%str2%Mystic Artifact%str3%%str4%,%str1%%str2%Мистический артефакт%str3%%str4%
%str1%%str2%Mystic Barricade%str3%%str4%,%str1%%str2%Мистическая баррикада%str3%%str4%
%str1%%str2%Mystic Battleaxe%str3%%str4%,%str1%%str2%Мистическая секира%str3%%str4%
%str1%%str2%Mystic Battlehammer%str3%%str4%,%str1%%str2%Мистический боевой молот%str3%%str4%
%str1%%str2%Mystic Bident%str3%%str4%,%str1%%str2%Расплавленный трезубец%str3%%str4%
%str1%%str2%Mystic Claymore%str3%%str4%,%str1%%str2%Мистический клеймор%str3%%str4%
%str1%%str2%Mystic Crescent%str3%%str4%,%str1%%str2%Мистический полумесяц%str3%%str4%
%str1%%str2%Mystic Cudgel%str3%%str4%,%str1%%str2%Мистическая дубина%str3%%str4%
%str1%%str2%Mystic Hornbow%str3%%str4%,%str1%%str2%Мистический горн-лук%str3%%str4%
%str1%%str2%Mystic Pistol%str3%%str4%,%str1%%str2%Мистический пистолет%str3%%str4%
%str1%%str2%Mystic Rifle%str3%%str4%,%str1%%str2%Мистическая винтовка%str3%%str4%
%str1%%str2%Mystic Spear%str3%%str4%,%str1%%str2%Мистическое копьё%str3%%str4%
%str1%%str2%Mystic Speargun%str3%%str4%,%str1%%str2%Мистический копьемёт%str3%%str4%
%str1%%str2%Mystic Spike%str3%%str4%,%str1%%str2%Мистический шип%str3%%str4%
%str1%%str2%Mystic Staff%str3%%str4%,%str1%%str2%Мистический посох%str3%%str4%
%str1%%str2%Mystic Sword%str3%%str4%,%str1%%str2%Мистический меч%str3%%str4%
%str1%%str2%Mystic Trident%str3%%str4%,%str1%%str2%Мистический трезубец%str3%%str4%
%str1%%str2%Naegling%str3%%str4%,%str1%%str2%Нэглинг%str3%%str4%
%str1%%str2%Nature's Vine Spear%str3%%str4%,%str1%%str2%Природное копьё-лоза%str3%%str4%
%str1%%str2%Neophyte's Beacon%str3%%str4%,%str1%%str2%Маяк неофита%str3%%str4%
%str1%%str2%Nest%str3%%str4%,%str1%%str2%Гнездо%str3%%str4%
%str1%%str2%Nevermore%str3%%str4%,%str1%%str2%Невермор%str3%%str4%
%str1%%str2%Nightfury%str3%%str4%,%str1%%str2%Ночная ярость%str3%%str4%
%str1%%str2%Nightmare Anelace%str3%%str4%,%str1%%str2%Светорождённая булава%str3%%str4%
%str1%%str2%Nightmare Axe%str3%%str4%,%str1%%str2%Кошмарный топор%str3%%str4%
%str1%%str2%Nightmare Corsage%str3%%str4%,%str1%%str2%Кошмарный корсаж%str3%%str4%
%str1%%str2%Nightmare Court Armguards%str3%%str4%,%str1%%str2%Наручи Кошмарного двора%str3%%str4%
%str1%%str2%Nightmare Court Boots%str3%%str4%,%str1%%str2%Сапоги Кошмарного двора%str3%%str4%
%str1%%str2%Nightmare Court Breastplate%str3%%str4%,%str1%%str2%Нагрудник Кошмарного двора%str3%%str4%
%str1%%str2%Nightmare Court Collar%str3%%str4%,%str1%%str2%Ошейник Кошмарного двора%str3%%str4%
%str1%%str2%Nightmare Court Faceguard%str3%%str4%,%str1%%str2%Маска Кошмарного двора%str3%%str4%
%str1%%str2%Nightmare Court Footwraps%str3%%str4%,%str1%%str2%Обмотки Кошмарного двора%str3%%str4%
%str1%%str2%Nightmare Court Gauntlets%str3%%str4%,%str1%%str2%Рукавицы Кошмарного двора%str3%%str4%
%str1%%str2%Nightmare Court Gloves%str3%%str4%,%str1%%str2%Перчатки Кошмарного двора%str3%%str4%
%str1%%str2%Nightmare Court Greaves%str3%%str4%,%str1%%str2%Поножи Кошмарного двора%str3%%str4%
%str1%%str2%Nightmare Court Guise%str3%%str4%,%str1%%str2%Облачение Кошмарного двора%str3%%str4%
%str1%%str2%Nightmare Court Helmet%str3%%str4%,%str1%%str2%Шлем Кошмарного двора%str3%%str4%
%str1%%str2%Nightmare Court Leggings%str3%%str4%,%str1%%str2%Наголенники Кошмарного двора%str3%%str4%
%str1%%str2%Nightmare Court Legguards%str3%%str4%,%str1%%str2%Набедренники Кошмарного двора%str3%%str4%
%str1%%str2%Nightmare Court Mantle%str3%%str4%,%str1%%str2%Мантия Кошмарного двора%str3%%str4%
%str1%%str2%Nightmare Court Pauldrons%str3%%str4%,%str1%%str2%Наплечники Кошмарного двора%str3%%str4%
%str1%%str2%Nightmare Court Regalia%str3%%str4%,%str1%%str2%Регалии Кошмарного двора%str3%%str4%
%str1%%str2%Nightmare Court Robes%str3%%str4%,%str1%%str2%Робы Кошмарного двора%str3%%str4%
%str1%%str2%Nightmare Court Sarong%str3%%str4%,%str1%%str2%Саронг Кошмарного двора%str3%%str4%
%str1%%str2%Nightmare Dagger%str3%%str4%,%str1%%str2%Светорождённый кинжал%str3%%str4%
%str1%%str2%Nightmare Focus%str3%%str4%,%str1%%str2%Кошмарный фокус%str3%%str4%
%str1%%str2%Nightmare Greatsword%str3%%str4%,%str1%%str2%Кошмарный большой меч%str3%%str4%
%str1%%str2%Nightmare Hammer%str3%%str4%,%str1%%str2%Светорождённый молот%str3%%str4%
%str1%%str2%Nightmare Harpoon%str3%%str4%,%str1%%str2%Кошмарный гарпун%str3%%str4%
%str1%%str2%Nightmare Longbow%str3%%str4%,%str1%%str2%Кошмарный длинный лук%str3%%str4%
%str1%%str2%Nightmare Mace%str3%%str4%,%str1%%str2%Кошмарная булава%str3%%str4%
%str1%%str2%Nightmare Nettleguard%str3%%str4%,%str1%%str2%Кошмарный неттлгард%str3%%str4%
