english,translate
Violent Outburst,Буйная вспышка
Violent Revelation,Буйное откровение
Violent Smash,Буйный удар
Violent winds approach!,Буйные ветры приближаются!
Violet Breeze Dye[s],Краситель[|я|ей] «Фиолетовый бриз»
Violet Dye[s],Краситель[|я|ей] «Фиолетовый»
Violet Ice Dye[s],Краситель[|я|ей] «Фиолетовый лёд»
Violet Night,Фиолетовая ночь
Violet Screamer[s],Краситель[|я|ей] «Фиолетовый крикун»
Violet Tint Dye[s],Краситель[|я|ей] «Фиолетовый оттенок»
Violite Dye[s],Краситель[|я|ей] «Виолит»
Viper Amulet,Амулет гадюки
Viper Strike,Удар гадюки
Viper's Amulet,Амулет гадюки
Viper's Armor Chest,Сундук с броней гадюки
Viper's Armor Recipe Book[s],Рецепт[|а|ов]: броня змеи
Viper's Intricate Gossamer Insignia[s],[Инсигния|Инсигнии|Инсигний] из замысловатого паутинного шелка «Гадюка»
Viper's Jerkin[s],[Куртка|Куртки|Курток] «Гадюка»
Viper's Jewelry Recipe Book[s],Рецепт[|а|ов]: книга украшений Змеиного яда
Viper's Leap,Прыжок гадюки
Viper's Medium Armguard Skin[s],Облик[|а|ов] наручей среднего типа «Гадюка»
Viper's Medium Boot Skin[s],Облик[|а|ов] сапог среднего типа «Гадюка»
Viper's Medium Jerkin Skin[s],Облик[|а|ов] куртки среднего типа «Гадюка»
Viper's Medium Legging Skin[s],Облик[|а|ов] поножей среднего типа «Гадюка»
Viper's Medium Monocle Skin[s],Облик[|а|ов] монокля среднего типа «Гадюка»
Viper's Medium Shoulderpad Skin[s],Облик[|а|ов] среднего наплечника гадюки
Viper's Medium-Armor Skin[s],Облик[|а|ов] среднего доспеха гадюки
Viper's Monocle[s],Монокл[ь|я|ей] гадюки
Viper's Orichalcum Imbued Inscription[s],[Пропитанная орихалком гравировка|Пропитанных орихалком гравировки|Пропитанных орихалком гравировок] Прорицателя
Viper's Weapon Recipe Book[s],Книга рецептов оружия Випера
"Viperfish[pl:""Viperfish""]",Угорь-огнецвет
Vir's Waypoint,Точка перемещения Вира
"Viridian Agony Lens[pl:""Lenses""] (Left)",Зелёная линза агонии(слева)
"Viridian Agony Lens[pl:""Lenses""] (Right)",Зелёная линза агонии(правая)
Viridian Dye[s],Веридиановая [краска|краски|красок]
Virtue Recharge Rate,Скорость восстановления добродетелей
"Virtuos, Unlimited Digital Production","Виртуос, безлимитное цифровое производство"
Virtuoso's Cache[s],Сундук[|а|ов] виртуоза
Virtuous Mallet,Добродетельный молот
"Virzak, the Rune[s] of Compassion","Вирзак, рун[а|ы|] сострадания"
Visage of Pellentia,Лик Пелленции
"Visage of the Great Horse Fireworks[pl:""Fireworks""]","[Фейерверк ""Лик Великого Коня""|Фейерверки ""Лик Великого Коня""|Фейерверков ""Лик Великого Коня""]"
Visage[s] of Balthazar,Личин[а|ы|] Бальтазара
Visage[s] of Champawat,Личин[а|ы|] Чампавата
Visage[s] of Chuka,Личин[а|ы|] Чуки
Visage[s] of Dwayna,Личин[а|ы|] Двайны
Visage[s] of Grenth,Личин[а|ы|] Грента
Visage[s] of Kormir,Личин[а|ы|] Кормир
Visage[s] of Lyssa,Личин[а|ы|] Лиссы
Visage[s] of Madness,Лик[|а|ов] Безумия
Visage[s] of Melandru,Лик[|а|ов] Меландру
Visage[s] of Nourys,Лик[|а|ов] Нуриса
Visage[s] of the Khan-Ur,Лик[|а|ов] Хана-Ура
Visibility Impediment Dynamo,Динамо помехи видимости
