english,translate
"Track[pl:""Copies of Track""] 5: Mountain March",Отслежено 5: Горный марш
"Track[pl:""Copies of Track""] 5: Out of the Dream",Трек[|а|ов]: Выход из сновидения
"Track[pl:""Copies of Track""] 5: Reins of the Raptor",Трек[|и|ов] 5: Поводья раптора
"Track[pl:""Copies of Track""] 5: Sandstorm",Трек[|а|ов]: песчаная буря
"Track[pl:""Copies of Track""] 5: Taimi's Game Part 1",Трек[|и|ов] 5: Часть 1 игры «Игра Тайми»
"Track[pl:""Copies of Track""] 5: The Empire of Dragons",Трек[|и|ов] 5: Империя драконов
"Track[pl:""Copies of Track""] 5: Town Shop",Трек[|а|ов]: городской магазин
"Track[pl:""Copies of Track""] 60: The Charr Triumphant",Трек[|и|ов] 60: Триумф чарров
"Track[pl:""Copies of Track""] 61: The Orders Unite",Трек[|и|ов] 61: Объединение орденов
"Track[pl:""Copies of Track""] 62: Raven Speaks",Трек[|а|ов] 62: Голос ворона
"Track[pl:""Copies of Track""] 63: Journey to the Mists",Трек[|и|ов] 63: Путешествие в Туманы
"Track[pl:""Copies of Track""] 64: Once Friends Now Enemies",Трек[|и|ов] 64: Когда друзья становятся врагами
"Track[pl:""Copies of Track""] 65: Of Tides and Quaggan",Трек[|и|ов] 65: О приливах и куагганах
"Track[pl:""Copies of Track""] 66: Whispers in the Dark",Трек[|а|ов] 66: Шепот во тьме
"Track[pl:""Copies of Track""] 67: The Pact",[Трек|Трека|Треков] 67: Пакт
"Track[pl:""Copies of Track""] 68: Adelbern's Ghost",Трек[|и|ов] 68: Призрак Адельберна
"Track[pl:""Copies of Track""] 69: The Hammer Falls",Трек[|а|ов] 69: Падение молота
"Track[pl:""Copies of Track""] 6: Arid Vista 1",Трек[|и|ов] 6: Засушливая панорама 1
"Track[pl:""Copies of Track""] 6: Attack on the Sunspears",Трек[|и|ов] 6: Атака на Солнцекопей
"Track[pl:""Copies of Track""] 6: Dark Woods 1",Трек[|а|ов] 6: Тёмные леса 1
"Track[pl:""Copies of Track""] 6: Destiny's Gorge",Трек[|а|ов] 6: Ущелье Судьбы
"Track[pl:""Copies of Track""] 6: Forming a New Legion",Трек[|и|ов] 6: Формирование нового легиона
"Track[pl:""Copies of Track""] 6: Heritage of Humanity",Трек[|и|ов] 6: Наследие человечества
"Track[pl:""Copies of Track""] 6: Jaka Itzel",Трек[|и|ов] 6: Джака Итцель
"Track[pl:""Copies of Track""] 6: Roar of the Delta",Трек[|а|ов] 6: Рёв Дельты
"Track[pl:""Copies of Track""] 6: Stroll in the Night Market",Трек[|а|ов] 6: Прогулка по ночному рынку
"Track[pl:""Copies of Track""] 6: Taimi's Game Part 2",Трек[|а|ов] 6: Вторая часть игры Таими
"Track[pl:""Copies of Track""] 6: The Beast Emerges",Трек: Зверь пробуждается
"Track[pl:""Copies of Track""] 70: The Heart of Rata Sum",Трек[|и|ов] 70: Сердце Рата Сум
"Track[pl:""Copies of Track""] 71: We Fight!",Трек[|а|ов] 71: Мы сражаемся!
"Track[pl:""Copies of Track""] 72: Malchor's Leap",Трек[|а|ов] 72: Прыжок Малхора
"Track[pl:""Copies of Track""] 73: Sparkfly Fen",Трек[|а|и]: 73: Болотная низина Спаркфлай
"Track[pl:""Copies of Track""] 74: March of the Legions",Трек[|и|ов] 74: Марш легионов
"Track[pl:""Copies of Track""] 75: Here Be Dragons",Трек[|а|ов]: Здесь водятся драконы
