english,translate
Green Mine,Зелёная шахта
Green Mist,Зелёный туман
Green Moa Paddock,Загон зелёных моа
Green Moa[s],Зелён[ая|ые|ых] моа
Green Olive,Зелёная олива
Green Onion[s],Зелён[ый лук|ых лука|ых луков]
Green Pirate Flag[s],Зелён[ый пиратский флаг|ых пиратских флага|ых пиратских флагов]
Green Pistol Frame[s],[Каркас|Каркаса|Каркасов] пистолета из сырой древесины
Green Plant,Зелёное растение
Green Prophet Crystal[s],Зелён[ый кристалл|ых кристалла|ых кристаллов] пророка
Green Prophet Shard[s],Зелён[ый осколок|ых осколка|ых осколков] пророка
Green Quaggan Tonic[s],Зелён[ый тоник|ых тоника|ых тоников] кваггана
Green Rifle Stock[s],[Приклад|Приклада|Прикладов] винтовки из сырой древесины
"Green Sawfish[pl:""Sawfish""]",Зелён[ая рыба-пила|ые рыбы-пилы|ых рыб-пил]
Green Scepter Core[s],[Ядро|Ядра|Ядер] скипетра из сырой древесины
Green Scepter Rod[s],[Стержень|Стержня|Стержней] скипетра из сырой древесины
Green Shade Dye[s],[Краска|Краски|Красок] «Зелёная тень»
Green Short-Bow Stave[s],[Древко|Древка|Древков] короткого лука из сырой древесины
Green Snowball,Зелёный снежок
Green Staff Head[s],[Навершие|Навершия|Наверший] посоха из сырой древесины
Green Staff Shaft[s],[Древко|Древка|Древков] посоха из сырой древесины
Green Stinkhorn[s],Зелён[ая весёлка|ые весёлки|ых весёлок]
Green Supply Camp,Зелёный лагерь снабжения
Green Synergetic Assault Knight,Зелёный синергетический штурмовой рыцарь
Green Team,Зелёная команда
Green Team Coordinator,Координатор зелёной команды
Green team has powered the Skysplitter!,Зелёная команда запитала Skysplitter!
Green Team Neutral,Зелёная команда нейтральна
Green Tint Dye[s],[Краска|Краски|Красок] «Зелёный оттенок»
Green Torch,Зелёный факел
Green Torch Handle[s],[Рукоять|Рукояти|Рукоятей] факела из сырой древесины
Green Tower,Зелёная башня
Green Tree[s],Зелён[ое дерево|ых дерева|ых деревьев]
Green Trident Shaft[s],[Древко|Древка|Древков] трезубца из сырой древесины
Green Wintersday Gift[s],Зелён[ый подарок|ых подарка|ых подарков] Дня зимы
Green Wood Dowel[s],[Нагель|Нагеля|Нагелей] из сырой древесины
Green Wood Log[s],Полен[о|а|ьев] сырой древесины
Green Wood Pen[s],[Ручка|Ручки|Ручек] из сырой древесины
Green Wood Plank[s],[Доска|Доски|Досок] из сырой древесины
Green Wood Pulp[s],[Сырая древесная масса|Сырые древесные массы|Сырых древесных масс]
Green Yellow,Зелёно-жёлтый
Greenbriar Tower,Башня Гринбрайар
Greenvale Workshop,Мастерская Гринвейл
Greer Entangled,Грир опутан
Greer is covering the area in rot! Destroy his titanspawn to expose his weakness!,"Грир покрывает округу гнилью! Уничтожьте его титанорождённых, чтобы обнажить его слабое место!"
Greer the Blightbringer,Грир Гнилонос
Greer's blight continues to rot the mountain.,Гниль Грира продолжает разъедать гору.
"Greer's blight scratches the land, and passages through the caverns have caved in.","Гниль Грира терзает землю, а проходы в пещерах обрушились."
Greer's Blighted Touch Glider,Планер «Гнилостное прикосновение Грира»
Greer's Bloodstone,Кровавый камень Грира
Greer's Chest,Сундук Грира
Greer's Coffer[s],Лар[ь|я|ей] Грира
Greer's Magnificent Coffer[s],Великолепн[ый ларь|ых ларя|ых ларей] Грира
Greer's Mists Tide grows stronger.,Прилив Туманов Грира крепнет.
Greer's Mists Tide grows stronger. Greer's blight continues to rot the mountain.,Прилив Туманов Грира крепнет. Гниль Грира продолжает разъедать гору.
Greer's Token[s],Жетон[|а|ов] Грира
Greer's Token[s] (Guild Decoration),Жетон[|а|ов] Грира (гильдейское украшение)
Greer's Token[s] (Homestead),Жетон[|а|ов] Грира (усадьба)
Greer's Virulence,Заразность Грира
"Greer, the Blightbringer","Грир, Гнилонос"
"Greer, the Blightbringer: (groans)","Грир, Гнилонос: (стонет)"
"Greer, the Blightbringer: You...are not weak.","Грир, Гнилонос: Ты... не слаб."
Greet the Day with a New You!,Встречай новый день новым собой!
Greetings Adventurer! Try some of these items to help you in your travels!,"Приветствую, искатель приключений! Опробуйте эти предметы — они помогут вам в странствиях!"
"Greetings and salutations,You'll be glad to hear that we are coming ever closer to reclaiming the territory the skritt lost to the undead. Destroying their corruptions and killing the minions of Zhaitan has brought us near to the point of returning their land to them. The Vigil is forever grateful to those who help in the struggle against the dragons and who lend their strength to those in need.— Crusader Aisling","Приветствую и шлю поклон,Вы будете рады узнать, что мы всё ближе к тому, чтобы вернуть земли, которые скритты потеряли из-за нежити. Уничтожая их скверну и истребляя прислужников Зайтана, мы вплотную подошли к тому, чтобы возвратить им их край. Дозор навеки благодарен тем, кто помогает в борьбе с драконами и делится силой с нуждающимися.— Крестоносец Айслинг"
"Greetings Explorer, We write to you today to express our congratulations! You have successfully charted all of Kessex Hills. When you entered the region, it was but a blank slate, and now you leave it with no stone left unturned. Fantastic! Your persistence is admirable. Through centaurs, krait, bandits, and necrominions, you pressed onward. We urge you to continue your quest.Gendarran Fields to the northeast offers new challenges. If you are looking for a change of scenery, head due west into the Brisban Wildlands. I'm sure this won't be the last time you hear from us. <br>Congratulations again. —Tyrian Explorers Society","Приветствую, исследователь! Мы пишем тебе сегодня, чтобы тебя поздравить! Ты успешно нанёс на карту все Кессекские холмы. Когда ты вошёл в этот край, он был лишь чистым листом, а теперь ты покидаешь его, не оставив ни одного камня неперевёрнутым. Великолепно! Твоё упорство достойно восхищения. Сквозь кентавров, крайтов, разбойников и некроприспешников ты шёл вперёд. Мы призываем тебя продолжать свои поиски.Гендарранские поля на северо-востоке сулят новые испытания. Если хочешь сменить обстановку, ступай прямо на запад, в Дебри Брисбана. Уверен, ты слышишь о нас не в последний раз. <br>Ещё раз поздравляем. — Общество тирийских исследователей"
"Greetings from the Mists! It's time for another WvW World Restructuring beta test. It will run for one week beginning next Friday at reset. To participate, you'll need to set your WvW guild in the WvW panel.","Приветствую из Туманов! Настало время очередного бета-теста реструктуризации миров WvW. Он продлится неделю, начиная со следующей пятницы с момента сброса. Чтобы принять участие, задайте свою гильдию WvW на панели WvW."
"Greetings from the puppies. They're growing happily and healthily. I think they miss you. They spent a whole afternoon sniffing around for you after you'd gone. Visit again soon. <br><br>Scruffy says, ""Woof!"" <br><br>—Danador","Привет от щенков. Они растут счастливыми и здоровыми. Думаю, они по тебе скучают. После твоего ухода они целый день обнюхивали всё вокруг в поисках тебя. Заходи ещё поскорее. <br><br>Скраффи говорит: «Гав!» <br><br>—Данадор"
